"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B07BV5DFS2","B076DTK34H","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x78.7In, Yellow)","6","0.06%","6","0.05%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DW1RH6","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x86.6In, Yellow)","6","0.06%","6","0.05%","83%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DW59RG","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x70.9In, Green)","7","0.07%","7","0.06%","71%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DX1XK9","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (35.4x35.4In, Yellow)","10","0.10%","10","0.08%","90%","1","0","10.00%","0.00%","US$10.99","US$0.00","1","0"
"B07BV5DFS2","B076DXK13Z","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (23.5x23.5In, Green)","5","0.05%","5","0.04%","60%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DYFG4G","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x55.1In, Yellow)","10","0.10%","11","0.09%","100%","1","0","10.00%","0.00%","US$20.99","US$0.00","1","0"
"B07BV5DFS2","B076DYK2G6","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x98.4In, Green)","4","0.04%","4","0.03%","75%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076H1DV75","B076GWWM8X","SiYang Geometric Pattern Cotton Linen Tablecloth for Dining Kitchen Living Decor Tabletop Cover(55.1 X 70.9In)","4","0.04%","4","0.03%","25%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B01NBPDI0J","B0776QVRRT","SiYang YoGa Space Cat 3D Printing Fashion Fitness Pants Yoga Sports Trousers High Stretch Fast Dry Pants For Women(Pants,2XL)","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B071DP8BX6","B077FLHKK7","Set of 2 Removable Short Stretch Spandex Dining Chair Slipcovers Protector, Super Fit Banquet Chair Seat Cover for Hotel and Wedding Ceremony, Washable (Package Quantity: 2, White)","22","0.22%","29","0.24%","100%","2","0","9.09%","0.00%","US$27.98","US$0.00","2","0"
"B071DP8BX6","B077FZ185H","Set of 2 Removable Short Stretch Spandex Dining Chair Slipcovers Protector, Super Fit Banquet Chair Seat Cover for Hotel and Wedding Ceremony, Washable (Package Quantity: 2, Black)","12","0.12%","13","0.11%","85%","1","0","8.33%","0.00%","US$13.99","US$0.00","1","0"
"B07F6B82JK","B077GSTK1N","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Orange L","4","0.04%","6","0.05%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GT5NM7","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Red 2XL","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GT9Y32","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Purple 5XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTB515","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Orange 5XL","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTC3DD","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Green 4XL","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTCV4D","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Red 4XL","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTDGCX","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Purple 4XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTG3DN","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Green S","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTHYN3","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Orange M","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTPRNJ","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Orange S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTR5GP","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Pink 2XL","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTSW3V","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Pink XL","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTT4DB","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Orange 4XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GTTW6F","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Orange 2XL","2","0.02%","5","0.04%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GV12XZ","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Green XL","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GVB9QZ","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Pink 3XL","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GVDKL1","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Pink 4XL","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GVFQ2V","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Orange 3XL","2","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GVL6JJ","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Green L","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GVPYG5","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Green 5XL","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GVRC8H","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Red 5XL","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GW6SRH","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Red 3XL","4","0.04%","4","0.03%","75%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6B82JK","B077GWG4J3","luciphia Winter Dog Pet Vest Coat Waterproof Jacket With Zipper Orange XL","4","0.04%","4","0.03%","75%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077MTV31P","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077MWVFXR","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6DNBJP","B077MWZHRH","luciphia Fleece Dog Vest Coat Turtleneck Jacket for Small Medium Dogs Orange M","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6DNBJP","B077MXLJYL","luciphia Fleece Dog Vest Coat Turtleneck Jacket for Small Medium Dogs Orange L","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077MXLJYR","B077MXLJYR","SiYang Dog Winter Coat Turtleneck Fleece Coat Jacket for Small Medium Dogs(Blue,L)","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077MXMG77","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077MYVL7W","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6DNBJP","B077N1HRR8","luciphia Fleece Dog Vest Coat Turtleneck Jacket for Small Medium Dogs Red XL","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N1QGPK","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N24PG2","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6DNBJP","B077N2B7N1","luciphia Fleece Dog Vest Coat Turtleneck Jacket for Small Medium Dogs Orange S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N3KY6X","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N3LV33","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N3LV38","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N47MTG","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","6","0.06%","6","0.05%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N4VS3G","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N58RS3","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N685Q4","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","3","0.03%","4","0.03%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N7P2RN","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077N845BF","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077NB45R7","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077NBB2XS","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","4","0.04%","4","0.03%","25%","1","0","25.00%","0.00%","US$14.99","US$0.00","1","0"
"B07F6LWQ8X","B077NBCRDS","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B077ND3YXB","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077NNVQ58","B077NNVQ58","SiYang Dog Winter Coat Turtleneck Fleece Coat Jacket for Small Medium Dogs(Blue,XXL)","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077P1HZH5","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077P25L34","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9RV33P","B077P3P1K6","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P3P1K6","B077P3P1K6","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077P3Q2LJ","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077P3W5CY","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077P3W5CY","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077P4BJ4R","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077P4BJ4R","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077P4DY6N","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077P4DY6N","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077P4NDQF","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077P4NDQF","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","4","0.04%","5","0.04%","80%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077P6DN7F","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077P6GQ66","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077P6GSLS","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077P76342","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9RV33P","B077P822BJ","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P822BJ","B077P822BJ","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077P832FW","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077P832FW","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077P98RR5","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077PBWY75","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077PBYWZS","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077PC5BGR","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077PC5BGR","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077PC5F9V","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","5","0.05%","5","0.04%","40%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077PC5F9V","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077PD7WHY","B077PD7WHY","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9RV33P","B077PD7WHY","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9RV33P","B077PFB21G","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9RV33P","B077PFB34T","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9RV33P","B077PFD9LP","luciphia Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077PGDGHH","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077PGDGHH","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077PGJY38","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077PGJY38","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077PGPQKQ","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077PGPQKQ","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","5","0.05%","5","0.04%","60%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077P4W8N7","B077PGPW9C","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F9KZBWB","B077PGPW9C","luciphia The Original Control Dog Harness No Pull & No Choke Design, Luxurious Padded Vest, Eco-Friendly, For Puppies and Dogs","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077RVSPH4","B077S7LWD7","SiYang Placemats Woven Vinyl Heat-resistant Non Skid Washable PVC Waterproof Rectangle Table Mats Set of 4(Gold)","3","0.03%","6","0.05%","83%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077SDYYKL","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077SNBTYK","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077SPDQMX","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077SPDT2V","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","5","0.05%","5","0.04%","80%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077SSQ158","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6D5M6B","B077SSQFMX","luciphia Warm Pet Dog Sweater Hoodies For Small Dogs","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077PBX55V","B077TDYRN1","Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running ([Chest Girth S]9.8-15.7 [Width]0.4In, Buy Clothes For Free)","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B077TDYRN1","B077TDYRN1","Dog Leash Harness Adjustable & Durable Leash Set & Heavy Duty Denim Dog Leash Collar for Small Perfect for Daily Training Walking Running ([Chest Girth S]9.8-15.7 [Width]0.4In, Buy Clothes For Free)","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6GK3MT","B077YTW39Y","luciphia Winter Dog Vest Coats Reversible Warm Jackets for Small Medium Dogs Blue S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6GK3MT","B077YZMM76","luciphia Winter Dog Vest Coats Reversible Warm Jackets for Small Medium Dogs Blue M","2","0.02%","3","0.02%","67%","1","0","50.00%","0.00%","US$16.99","US$0.00","1","0"
"B07F6GK3MT","B077YZMR5R","luciphia Winter Dog Vest Coats Reversible Warm Jackets for Small Medium Dogs Red XL","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6GK3MT","B077YZQ4GF","luciphia Winter Dog Vest Coats Reversible Warm Jackets for Small Medium Dogs Blue L","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6GK3MT","B077YZQ6PF","luciphia Winter Dog Vest Coats Reversible Warm Jackets for Small Medium Dogs Orange S","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6GK3MT","B077Z3273G","luciphia Winter Dog Vest Coats Reversible Warm Jackets for Small Medium Dogs Orange L","2","0.02%","2","0.02%","50%","1","0","50.00%","0.00%","US$17.99","US$0.00","1","0"
"B07F6LWQ8X","B07841ZNJ5","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6LWQ8X","B07842C2Q3","luciphia Winter Dog Sweater Vest Warm Coat for Small Medium Dogs","5","0.05%","6","0.05%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07F6DNBJP","B07842CPN5","luciphia Fleece Dog Vest Coat Turtleneck Jacket for Small Medium Dogs Orange XL","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
