sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
YZ-BETW32-KTW-XL	B07CBV5V9J	B07CBV5V9J	Summer Mae Sexy Mujer Desmontable Acolchado Recorte Push up Rayas Bikini Conjunto Traje de Baño de dos Piezas,Franja Negro,XL	New	39.99	No		Yes	9	7	0	2	9	1655.09	0	0	0
YZ-BETW32-PI-2XL	B07CBVFWY4	B07CBVFWY4	Summer Mae Sexy Mujer Desmontable Acolchado Recorte Push up Rayas Bikini Conjunto Traje de Baño de dos Piezas,Franja Rosa,XXL	New	39.99	No		Yes	9	9	0	0	9	1654.44	0	0	0
YZ-BETW32-PI-L	B07CF83XC5	B07CF83XC5	Summer Mae Sexy Mujer Desmontable Acolchado Recorte Push up Rayas Bikini Conjunto Traje de Baño de dos Piezas,Franja Rosa,L	New	39.99	No		Yes	12	11	0	1	12	1654.44	0	0	0
YZ-BETW32-PI-M	B07C1NVBFQ	B07C1NVBFQ	Summer Mae Sexy Mujer Desmontable Acolchado Recorte Push up Rayas Bikini Conjunto Traje de Baño de dos Piezas,Franja Rosa,M	New	39.99	No		Yes	4	4	0	0	4	1654.44	0	0	0
YZ-BETW32-PI-S	B07C2535TF	B07C2535TF	Summer Mae Sexy Mujer Desmontable Acolchado Recorte Push up Rayas Bikini Conjunto Traje de Baño de dos Piezas,Franja Rosa,S	New	39.99	No		Yes	6	3	0	3	6	1654.44	0	0	0
YZ-BETW32-PI-XL	B07CBVQLVX	B07CBVQLVX	Summer Mae Sexy Mujer Desmontable Acolchado Recorte Push up Rayas Bikini Conjunto Traje de Baño de dos Piezas,Franja Rosa,XL	New	39.99	No		Yes	10	10	0	0	10	1654.44	0	0	0
YZ-BEWH173-K0-L	B0791F133H	B0791F133H	Bañador Una Pieza Traje de baño Retro Natacion para Mujer, L Negro	New	38.00	Yes	0	No	0	0	0	0	0	2144.74	0	0	0
YZ-BEWH173-WI-M	B0791F2B3D	B0791F2B3D	Bañador Una Pieza Traje de baño Retro Natacion para Mujer, M Rojo burdeos	New	38.00	Yes	4	No	0	0	0	0	0	2144.74	0	0	0
YZ-BEWH173-ZL-L	B0791DD5MN	B0791DD5MN	Summer Mae Bañador Una Pieza Traje de Baño Retro Natacion para Mujer, L Azul Marina	New	38.00	No		Yes	0	0	0	0	0	2144.74	0	0	0
YZ-BEWH173-ZL-XL	B0791DCR6K	B0791DCR6K	Bañador Una Pieza Traje de baño Retro Natacion para Mujer, XL Azul marina	New	38.00	Yes	0	No	0	0	0	0	0	2144.74	0	0	0
YZ-BEWH173-ZL-XXL	B0791DHBB8	B0791DHBB8	Bañador Una Pieza Traje de baño Retro Natacion para Mujer, XXL Azul marina	New	38.00	No		Yes	0	0	0	0	0	2144.74	0	0	0
YZ-BEYF181-B0-L	B07BNBHNVF	B07BNBHNVF	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	4	4	0	0	4	1598.39	0	0	0
YZ-BEYF181-B0-M	B07BN6FTSH	B07BN6FTSH	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	12	12	0	0	12	1598.39	0	0	0
YZ-BEYF181-B0-S	B07C9242NH	B07C9242NH	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	5	5	0	0	5	1598.39	0	0	0
YZ-BEYF181-B0-XL	B07BN8FJZC	B07BN8FJZC	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	8	7	1	0	8	1598.39	0	0	0
YZ-BEYF181-B0-XXL	B07CCN4Z6Q	B07CCN4Z6Q	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	9	5	0	4	9	1598.39	0	0	0
YZ-BEYF181-G0-L	B07BN88HNY	B07BN88HNY	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	5	1	0	4	5	1598.39	0	0	0
YZ-BEYF181-G0-M	B07BNCRLPT	B07BNCRLPT	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	11	6	0	5	11	2498.37	0	0	0
YZ-BEYF181-G0-S	B07BNB2LLD	B07BNB2LLD	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	10	5	0	5	10	1598.39	0	0	0
YZ-BEYF181-G0-XL	B07BN97SPJ	B07BN97SPJ	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	4	4	0	0	4	1598.39	0	0	0
YZ-BEYF181-G0-XXL	B07BNBSF9V	B07BNBSF9V	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	5	3	0	2	5	1598.39	0	0	0
YZ-BEYF181-K0-L	B07D72NGWG	B07D72NGWG		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF181-K0-M	B07D72DYS7	B07D72DYS7		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF181-K0-S	B07D73XPGW	B07D73XPGW		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF181-K0-XL	B07D72Z48G	B07D72Z48G		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF181-K0-XXL	B07D7237F6	B07D7237F6		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF181-OR-L	B07DPPB249	B07DPPB249		Unknown					9	9	0	0	9		0	0	0
YZ-BEYF181-OR-M	B07DPNKTLQ	B07DPNKTLQ		Unknown					7	7	0	0	7		0	0	0
YZ-BEYF181-OR-S	B07DPM9HDR	B07DPM9HDR		Unknown					9	8	0	1	9		0	0	0
YZ-BEYF181-OR-XL	B07DPNK199	B07DPNK199		Unknown					8	8	0	0	8		0	0	0
YZ-BEYF181-OR-XXL	B07DPLYF8R	B07DPLYF8R		Unknown					6	6	0	0	6		0	0	0
YZ-BEYF181-PI-L	B07BNB9CHB	B07BNB9CHB	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	6	3	1	2	6	1598.39	0	0	0
YZ-BEYF181-PI-M	B07BN9R4QM	B07BN9R4QM	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	11	11	0	0	11	1598.39	0	0	0
YZ-BEYF181-PI-S	B07BN8MMJW	B07BN8MMJW	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	8	8	0	0	8	1598.39	0	0	0
YZ-BEYF181-PI-XL	B07BN7LFCJ	B07BN7LFCJ	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	6	5	0	1	6	1598.39	0	0	0
YZ-BEYF181-PI-XXL	B07BN98371	B07BN98371	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	10	6	0	4	10	1598.39	0	0	0
YZ-BEYF181-WI-L	B07DPLXT1D	B07DPLXT1D		Unknown					5	5	0	0	5		0	0	0
YZ-BEYF181-WI-M	B07DPNMZQW	B07DPNMZQW		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF181-WI-S	B07DPMTKFH	B07DPMTKFH		Unknown					5	5	0	0	5		0	0	0
YZ-BEYF181-WI-XL	B07DPPK2YJ	B07DPPK2YJ		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF181-WI-XXL	B07DPNR74N	B07DPNR74N		Unknown					5	5	0	0	5		0	0	0
YZ-BEYF181-YH-L	B07DPM6NRB	B07DPM6NRB		Unknown					6	6	0	0	6		0	0	0
YZ-BEYF181-YH-M	B07DPMLL87	B07DPMLL87		Unknown					6	6	0	0	6		0	0	0
YZ-BEYF181-YH-S	B07DPN51P3	B07DPN51P3		Unknown					5	5	0	0	5		0	0	0
YZ-BEYF181-YH-XL	B07DPPSGPL	B07DPPSGPL		Unknown					5	5	0	0	5		0	0	0
YZ-BEYF181-YH-XXL	B07DPNCRCV	B07DPNCRCV		Unknown					6	6	0	0	6		0	0	0
YZ-BEYF182-R0-L	B07BF5WQLC	B07BF5WQLC	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	4	4	0	0	4	1598.39	0	0	0
YZ-BEYF182-R0-M	B07BF8D3F3	B07BF8D3F3	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	5	3	0	2	5	1598.39	0	0	0
YZ-BEYF182-R0-S	B07BF7VGLY	B07BF7VGLY	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	7	5	1	1	7	1598.39	0	0	0
YZ-BEYF182-R0-XL	B07BF4G3QR	B07BF4G3QR	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	2	1	0	1	2	1133.98	0	0	0
YZ-BEYF182-R0-XXL	B07BF4PZNM	B07BF4PZNM	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	12	11	1	0	12	1598.39	0	0	0
YZ-BEYF183-TW-L	B07BN7FD7X	B07BN7FD7X	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	1	1	0	0	1	1598.39	0	0	0
YZ-BEYF183-TW-M	B07CCMZTHC	B07CCMZTHC	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	12	11	1	0	12	2702.55	0	0	0
YZ-BEYF183-TW-S	B07BNBKN9G	B07BNBKN9G	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	8	8	0	0	8	1598.39	0	0	0
YZ-BEYF183-TW-XL	B07BN7NV8W	B07BN7NV8W	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	11	11	0	0	11	1598.39	0	0	0
YZ-BEYF183-TW-XXL	B07BNCNSKL	B07BNCNSKL	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	15	15	0	0	15	1598.39	0	0	0
YZ-BEYF184-B0-L	B07BF3M4Z3	B07BF3M4Z3	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	0	0	0	0	0	1598.39	0	0	0
YZ-BEYF184-B0-M	B07BF74H5L	B07BF74H5L	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	0	0	0	0	0	1598.39	0	0	0
YZ-BEYF184-B0-S	B07BF3YL3D	B07BF3YL3D	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	0	0	0	0	0	1818.47	0	0	0
YZ-BEYF184-B0-XL	B07BF9GG25	B07BF9GG25	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	1	1	0	0	1	1598.39	0	0	0
YZ-BEYF184-B0-XXL	B07BF8YLD9	B07BF8YLD9	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	38.00	No		Yes	1	1	0	0	1	1598.39	0	0	0
YZ-BEYF184-K0-L	B07DK839LB	B07DK839LB		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-K0-M	B07DK7RPW8	B07DK7RPW8		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-K0-S	B07DK6MWHM	B07DK6MWHM		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-K0-XL	B07DK66D59	B07DK66D59		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-K0-XXL	B07DJZD3FS	B07DJZD3FS		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-ZL-L	B07DLQNPD1	B07DLQNPD1		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-ZL-M	B07DLPY769	B07DLPY769		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-ZL-S	B07DLS43KK	B07DLS43KK		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-ZL-XL	B07DLRJWJ7	B07DLRJWJ7		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF184-ZL-XXL	B07DLR1KT3	B07DLR1KT3		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF185-K0-L	X000VB60WN	B07F8LFD9T		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF185-K0-M	X000VBEZR5	B07F8LLXL2		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF185-K0-S	X000VB5T1V	B07F8LZVWS		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF185-K0-XL	X000VB0R6N	B07F8KH15L		Unknown					0	0	0	0	0		0	0	0
YZ-BEYF185-K0-XXL	X000VB60O1	B07F8JSBJ1		Unknown					0	0	0	0	0		0	0	0
YZ-BS-1580-K0-2XL	X000NTRI1P	B01N59JTRF	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	1	0	1	0	1	1051.72	0	0	0
YZ-BS-1580-K0-3XL	X000NIK4W1	B01N484G8G	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	2	0	2	0	2	1092.03	0	0	0
YZ-BS-1580-K0-L	X000NIESAP	B01N9BS4VR	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	0	0	0	0	0	1103.5	0	0	0
YZ-BS-1580-K0-M	X000NI6SE9	B01NBES3YP	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	2	0	0	2	2	956.84	0	0	0
YZ-BS-1580-K0-XL	X000NIFMX7	B01MZZGNAX	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	3	2	1	0	3	1087.77	0	0	0
YZ-BS-1580-NB-2XL	X000NJLT51	B01NCEG6QW	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	4	4	0	0	4	1653.13	0	0	0
YZ-BS-1580-NB-3XL	X000NIK4LH	B01MXSFHMN	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	0	0	0	0	0	956.84	0	0	0
YZ-BS-1580-NB-L	X000NI6O7P	B01MZZGQF1	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	24	23	0	1	24	1201.17	0	0	0
YZ-BS-1580-NB-M	X000NI6SEJ	B01MZZGOLJ	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	26	26	0	0	26	1130.87	0	0	0
YZ-BS-1580-NB-XL	X000NJAWGX	B01MTUSP6K	Summer Mae Mujer Vestido Gedrucktes Barock	New	35.00	No		Yes	4	4	0	0	4	1466.97	0	0	0
YZ-BS-1640-B0-L	X000Q239FX	B06XDBB12L	Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro	New	30.00	No		Yes	1	1	0	0	1	219.42	0	0	0
YZ-BS-1640-B0-S	X000Q1ENT5	B06XD1NF63	Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro	New	30.00	No		Yes	0	0	0	0	0	775.11	0	0	0
YZ-BS-1640-K0-L	X000O8LQ9F	B06XCRLQ4F	Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro	New	30.00	No		Yes	0	0	0	0	0	219.42	0	0	0
YZ-BS-1640-K0-M	X000OB9CHF	B06XD1R2YQ	Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro	New	30.00	No		Yes	0	0	0	0	0	787.07	0	0	0
YZ-BS-1640-K0-S	X000O8LQ9P	B06XCR9MY5	Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro	New	30.00	No		Yes	1	0	0	1	1	1075.97	0	0	0
YZ-BS-1640-K0-XL	X000O8LQ95	B06XD1PQSH	Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro	New	30.00	No		Yes	0	0	0	0	0	775.11	0	0	0
YZ-BS-1640-K0-XXL	X000PITCF9	B072FFTZS8	Summer Mae Mujer Trajes de baño con Cinta Bikini Cabestro	New	30.00	No		Yes	0	0	0	0	0	219.42	0	0	0
YZ-BS-5505-R0-2XL	B07DCPTKLF	B07DCPTKLF		Unknown					0	0	0	0	0		0	0	0
YZ-BS-5505-R0-L	B07DCQLNGD	B07DCQLNGD		Unknown					2	2	0	0	2		0	0	0
YZ-BS-5505-R0-M	B07DCQNWSP	B07DCQNWSP		Unknown					1	1	0	0	1		0	0	0
YZ-BS-5505-R0-S	B07DCRHWL6	B07DCRHWL6		Unknown					4	4	0	0	4		0	0	0
YZ-BS-5505-R0-XL	B07DCQPLS8	B07DCQPLS8		Unknown					0	0	0	0	0		0	0	0
YZ-BS-5505-R0-XS	B07DCQ53HT	B07DCQ53HT		Unknown					1	1	0	0	1		0	0	0
YZ-BS-5505Da0L	X000NK54N3	B013OSTKN2	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	47	43	1	3	47	3429.98	0	0	0
YZ-BS-5505DaM	X000NH73D5	B013OSTFWS	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	88	88	0	0	88	1673.12	0	0	0
YZ-BS-5505DaS	X000NJNHA1	B013OSTD48	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	30	11	0	19	30	3024.07	0	0	0
YZ-BS-5505DaXL	X000NJNHDN	B0154PQ95K	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	64	60	0	4	76	1253.12	12	0	0
YZ-BS-5505DaXS	X000NPKCN5	B00YAIA008	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	11	11	0	0	11	2173.91	0	0	0
YZ-BS-5505DaXXL	X000NJNHR9	B017JO0OBE	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	43	40	0	3	105	5006.25	20	0	42
YZ-BS-5505JR0L	X000NK54ND	B013OSTFTG	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	8	7	1	0	8	3585	0	0	0
YZ-BS-5505JR0S	X000NMV2DH	B06XYZS6NS	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	25	25	0	0	25	1752.1	0	0	0
YZ-BS-5505JRM	X000NJK7HH	B013OSTD70	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	15	13	0	2	15	1752.1	0	0	0
YZ-BS-5505JRXL	X000NH5YJ5	B0154PQBZ8	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	17	17	0	0	17	5027.06	0	0	0
YZ-BS-5505JRXS	X000NNDGIP	B00YAIA20G	Summer Mae Mujer Bañador A Rayas Trajes de Dos Pieza con Falda	New	45.00	No		Yes	15	15	0	0	15	1752.1	0	0	0
YZ-BS-5505JRXXL	X000NJNHM9	B01C9TE2BW	Summer Mae Mujer Bañador A Rayas Trajes de Dos Pieza con Falda	New	45.00	No		Yes	11	10	0	1	11	3429.48	0	0	0
YZ-BS-5505K0-2XL	X000PNM6BB	B0711R9KHN	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	33	30	0	3	48	2176.2	15	0	0
YZ-BS-5505K0-L	X000PN94C5	B071HV6ZCB	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	0	0	0	0	0	2176.2	0	0	0
YZ-BS-5505K0-M	X000PN9VY1	B071LFK69M	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	35	32	0	3	36	2176.2	0	0	1
YZ-BS-5505K0-S	X000PM3KVR	B071F8K78X	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	24	24	0	0	24	2176.2	0	0	0
YZ-BS-5505K0-XL	X000PN8OQ7	B071VS9Y2M	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	29	28	0	1	29	3629.08	0	0	0
YZ-BS-5505K0-XS	X000PSV86Z	B0711R9KHM	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	25	25	0	0	25	2176.2	0	0	0
YZ-BS-5505Lb0XS	X000N6C8P9	B01G3MA2TC	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	7	6	0	1	7	741.19	0	0	0
YZ-BS-5505LbL	X000NOYDHH	B01G3JENB8	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	14	14	0	0	14	6377.52	0	0	0
YZ-BS-5505LbM	X000NN1UZ1	B06XYZMZ9V	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	1	1	0	0	1	3637.93	0	0	0
YZ-BS-5505LbS	X000NOY8WR	B01G3JEO62	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	0	0	0	0	0	914.07	0	0	0
YZ-BS-5505LbXL	X000NJNHLF	B01G3JEPKM	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	7	7	0	0	7	4842.87	0	0	0
YZ-BS-5505LbXXL	X000NJNHRT	B01G3JERSM	Summer Mae Mujer Bañador A Rayas Trajes de dos pieza Con falda	New	45.00	No		Yes	8	7	0	1	15	3504.21	7	0	0
YZ-BS-7438B04XL	X000NI6317	B01F78B2GK	Summer Mae Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-7438B0L	X000NM2VN7	B01F78AVPI	Summer Mae Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-7438B0XL	X000NM2FWT	B01F78AX2Y	Summer Mae Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-7438B0XXXL	X000NIFN5T	B01F78B0QW	Summer Mae Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-7438K0L	X000N68Y8T	B01F78ASF6	Summer Mae Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	35.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-7438K0M	X000NMK495	B01F78AQYY	Summer Mae Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-7438K0XXXL	X000NIK4LR	B01F78AWZW	Summer Mae Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-BKN1703-R0-L	X000O320B3	B06XCR3R6C	Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer	New	30.00	No		Yes	1	0	0	1	1	2393.99	0	0	0
YZ-BS-BKN1703-R0-M	X000O2GS0X	B06XCXKQP6	Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer	New	30.00	No		Yes	1	0	0	1	1	2393.99	0	0	0
YZ-BS-BKN1703-R0-S	X000O32DYR	B06XCMWGD1	Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer	New	30.00	No		Yes	1	0	0	1	1	2393.99	0	0	0
YZ-BS-BKN1703-R0-XL	X000O2GY39	B06XD91JGL	Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer	New	30.00	No		Yes	2	0	1	1	2	2393.99	0	0	0
YZ-BS-BKN1703-R0-XS	X000O3204P	B06XCR5MFR	Summer Mae Conjuntos De Bikini - Estribos Doble - Mujer	New	30.00	No		Yes	0	0	0	0	0	2393.99	0	0	0
YZ-BS-BS5119ZLXL2XL	X000NJL69Z	B01FXAQPZK	Summer Mae Mujer Traje De Baño De Talla Grande Impresión Una Sola Pieza	New	40.00	No		Yes	6	4	0	2	6	3171.72	0	0	0
YZ-BS-BS5119ZLXL3XL	X000NJK7HR	B01FXAQRNK	Summer Mae Mujer Traje De Baño De Talla Grande Impresión Una Sola Pieza	New	40.00	No		Yes	3	0	0	3	3	3171.72	0	0	0
YZ-BS-BS5119ZLXL4XL	X000NM7J9X	B01FXAQTLK	Summer Mae Mujer Traje De Baño De Talla Grande Impresión Una Sola Pieza	New	40.00	No		Yes	8	0	2	6	8	3171.72	0	0	0
YZ-BS-BS5119ZLXL5XL	X000NJNHLP	B01FXAQVH2	Summer Mae Mujer Traje De Baño De Talla Grande Impresión Una Sola Pieza	New	40.00	No		Yes	31	25	4	2	38	3171.72	7	0	0
YZ-BS-BS5119ZLXLXL	X000NJNHJH	B01FXAQNIO	Summer Mae Mujer Traje De Baño De Talla Grande Impresión Una Sola Pieza	New	40.00	No		Yes	17	10	2	5	17	3171.72	0	0	0
YZ-BS-BSLLHT2XL	X000NJ5J89	B01F3E3AUY	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-BSLLHT3XL	X000NIV3S5	B01F3E3PYK	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	1	0	0	1	1	3067.66	0	0	0
YZ-BS-BSLLHT4XL	X000NIV3RV	B01F3E3RI4	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	1	0	0	1	1	2123.6	0	0	0
YZ-BS-BSLLHTL	X000NJNHJR	B01F3E3MCK	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	1	0	0	1	1	3067.66	0	0	0
YZ-BS-BSLLHTM	X000NJ6UWN	B01F3E3GAI	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	1	1	0	0	1	3067.66	0	0	0
YZ-BS-BSLLHTXL	X000NJ5J7Z	B01F3E3964	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	5	3067.66	0	0	5
YZ-BS-BSLLIT2XL	X000N68Y9D	B01G8H8T42	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-BSLLIT3XL	X000NIV3NP	B01G8H8UUU	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	5	3067.66	5	0	0
YZ-BS-BSLLIT4XL	X000NIV7KT	B01G8H8WZI	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	15	3067.66	15	0	0
YZ-BS-BSLLITL	X000NOZULP	B01G8H8WRG	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-BSLLITM	X000N68Y93	B01G8H8VAO	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	0	0	0	0	0	3067.66	0	0	0
YZ-BS-BSLLITXL	X000NP1M4N	B01G8H8Z4Q	Traje de Baño 1 Pieza Tallas Grandes Cabestro Acolchado Push Up Tankini para Mujer	New	40.00	No		Yes	1	0	0	1	1	3067.66	0	0	0
