snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal	sell-through	cubic-feet	storage-type
2018-08-24	N9383YR042	X001IB1ZSR	B074CWTBK6	ZAIAI Women's Laced & Lace Trimmed Bras Red 42	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	41.9	13.9	13.9	0.0	Update inventory settings for:	0	0.0	0	0	0.0	0.0	0.242754	Apparel
2018-08-24	NY-XUHM463-P0-S	X001QBFEYZ	B07BKPX8X2	Zaiai Women's Lace Bralette Wireless Band Lace Bra Light Purple S	New	3	0	0	3	0	0	0	USD	0	0.0	0	0.0	1	1	1	1	Low conversion	15.99	15.99	15.99	0.0	Update inventory settings for:	3	15.99	0	0	0.0	0.26666666666666666	0.45720000000000005	Apparel
2018-08-24	XTHQK0B	X001K9U2JP	B074NWMYV7	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Black2 B Cup	New	44	0	0	0	44	0	0	USD	44	4.08	0	0.0	0	0	0	0	Low traffic	8.79	8.79	8.79	0.0	Create Sale	0	7.03	63	0	169.775583	0.0	1.185184	Apparel
2018-08-24	N89122KW04XL	X001IJXFM3	B074FXM33R	Zaiai Women's Comfort Stretch Hipster (3 Pack) White 4XL	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low conversion	4.66	4.66	4.66	0.0	Update inventory settings for:	2	4.66	0	0	0.0	0.0	0.0	Standard
2018-08-24	N9932YR536	X001IJJTAF	B074FTV42K	Women's Secrets Body Revelations Underwire Bra Pink 36	New	3	0	0	0	0	0	3	USD	0	0.0	3	1.5	0	0	0	0	Low traffic	12.9	12.9	12.9	0.0	Create Sale	0	10.32	63	0	0.896002	0.0	0.0	Standard
2018-08-24	MY71115ZQXXL	X001MNOAW9	B0761MLYTQ	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy XL	New	1	0	0	1	0	0	0	USD	1	2.69	0	0.0	0	0	0	0	Low conversion	42.99	42.99	42.99	0.0	Create Sale	0	40.52	21	0	102.686019	0.0	0.781066	Apparel
2018-08-24	XTHQK0A	X001K9SHBZ	B074NYX45B	Zaiai Qeauty Adhesive Bra,Push up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Black2 A Cup	New	38	0	0	0	38	0	0	USD	38	3.54	0	0.0	0	0	0	0	Low traffic	32.99	32.99	32.99	0.0	Create removal order	0	32.99	0	38	225.964281	0.0	1.023568	Apparel
2018-08-24	N89122KXS2XL	X001IJZSHX	B074FXTKQH	Zaiai Women's Comfort Stretch Hipster (3 Pack) Apricot 2XL	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low conversion	4.66	4.66	4.66	0.0	Update inventory settings for:	2	4.66	0	0	0.0	0.0	0.0	Standard
2018-08-24	N039YB040	X001J1S5A7	B074JTW9NR	ZAIAI Bras For Women Push Up Sports Bra Blue 40	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	0	2	5	5		8.02	8.02	8.02	0.0	Update inventory settings for:	1	8.02	0	0	0.0	0.25316455696202533	0.122459	Apparel
2018-08-24	N89122KHL2XL	X001IJWC5J	B074FWRNDY	Zaiai Women's Comfort Stretch Hipster (3 Pack) Lake Blue 2XL	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low conversion	4.66	4.66	4.66	0.0	Create Sale	0	3.73	63	0	11.182582	0.0	0.082344	Apparel
2018-08-24	NY-2716-YHL-38	X001V4ARRL	B074QQ5S79	Zaiai Women Bras and Panties Sexy Bra Lake Blue 38	New	37	0	37	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	10.0	10.0	10.0	0.0	Update inventory settings for:	0	0.0	0	0	0.0	0.0736196319018405	4.339508	Apparel
