"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B07CM9TQM9","B071X8SL2L","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Noir","27","0.31%","35","0.31%","100%","1","0","3.70%","0.00%","€18.99","€0.00","1","0"
"B07CM9TQM9","B071X8SLCH","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Vert","5","0.06%","6","0.05%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B071XCJWF6","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","17","0.20%","18","0.16%","94%","1","0","5.88%","0.00%","€18.99","€0.00","1","0"
"B074XQJYRR","B071XX591N","Polo Elégant Manches Courtes avec Col Mao Noir avec Contours Blanc","0","0.00%","0","0.00%","0%","2","0","0.00%","0.00%","€39.80","€0.00","2","0"
"B074XQJYRR","B071Y6HHFS","Summer Mae Polo Elégant Manches Courtes avec Col Mao avec Blanc Contours Bleu","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B071YC8FZY","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","42","0.49%","51","0.46%","63%","2","0","4.76%","0.00%","€33.98","€0.00","2","0"
"B06ZY7XGPV","B071YCFJHT","Summer Mae Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","22","0.25%","27","0.24%","93%","5","0","22.73%","0.00%","€84.95","€0.00","5","0"
"B073VDHHJF","B071ZRZC5J","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Bleu XL","5","0.06%","5","0.04%","100%","1","0","20.00%","0.00%","€15.99","€0.00","1","0"
"B073XHMXSH","B0721MLN6J","Summer Mae Maillot de Bain 2 Pièces Rétro Tankini à Fleurs avec Shorts pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B0721PTYSL","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Vert","7","0.08%","8","0.07%","100%","1","0","14.29%","0.00%","€18.99","€0.00","1","0"
"B07CM9TQM9","B0721PV275","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Noir","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B0721PV6W2","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Bleu","15","0.17%","18","0.16%","83%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B0721PVCKV","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Bleu","5","0.06%","6","0.05%","83%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B0721SP6HC","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B0721SPNV9","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","18","0.21%","21","0.19%","100%","1","0","5.56%","0.00%","€18.99","€0.00","1","0"
"B073RCVLZY","B0721SQBVN","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKSB1","B0728K5SC8","Summer Mae Bikini Bandeau Brésilien Twisté Maillot de Bain 2 Pièces Triangle pour Femme","3","0.03%","4","0.04%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKSB1","B072FQQZSL","Summer Mae Bikini Bandeau Brésilien Twisté Maillot de Bain 2 Pièces Triangle pour Femme","11","0.13%","12","0.11%","83%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B072J7K92Q","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Bleu Marine/Blanc/Bleu S","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B072J7L4LR","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Marron/Blanc/Bleu 2XL","1","0.01%","1","0.01%","0%","1","0","100.00%","0.00%","€20.99","€0.00","1","0"
"B073VDHHJF","B072JM6PWD","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Rouge S","6","0.07%","6","0.05%","17%","1","0","16.67%","0.00%","€15.99","€0.00","1","0"
"B073VDHHJF","B072JM723Q","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Rose M","5","0.06%","5","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XHMXSH","B072KH1VV2","Summer Mae Maillot de Bain 2 Pièces Rétro Tankini à Fleurs avec Shorts pour Femme","2","0.02%","4","0.04%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B072KK8C49","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Vert","6","0.07%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B072KN3D3S","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","4","0.05%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B072KN3KBK","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","4","0.05%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B072LM9VCD","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Blanc/Noir S","4","0.05%","4","0.04%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XGTLQ1","B072LPS556","Summer Mae Maillot de Bain 1 Pièce Col en V Profond Monokini avec Motifs Imprimés Femme","78","0.90%","95","0.85%","100%","2","0","2.56%","0.00%","€10.60","€0.00","2","0"
"B075D48JQV","B072LTDBVG","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Bleu Marine/Blanc/Bleu L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B072LTDN7F","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Blanc/Noir 2XL","1","0.01%","1","0.01%","0%","1","0","100.00%","0.00%","€20.99","€0.00","1","0"
"B075D48JQV","B072LTDQRC","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Blanc/Noir XL","3","0.03%","4","0.04%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKSB1","B072LX6J94","Summer Mae Bikini Bandeau Brésilien Twisté Maillot de Bain 2 Pièces Triangle pour Femme","4","0.05%","7","0.06%","100%","2","0","50.00%","0.00%","€31.98","€0.00","2","0"
"B073VDHHJF","B072M71847","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Noir S","19","0.22%","19","0.17%","26%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073VDHHJF","B072M73KQ8","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Rose L","6","0.07%","8","0.07%","100%","1","0","16.67%","0.00%","€15.99","€0.00","1","0"
"B073VDHHJF","B072M73MHY","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Rouge L","2","0.02%","3","0.03%","100%","1","0","50.00%","0.00%","€15.99","€0.00","1","0"
"B073VDHHJF","B072M73QYB","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Rose XL","5","0.06%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B072MM1513","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Café/Vert, XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B072N7VJKP","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","21","0.24%","25","0.22%","100%","1","0","4.76%","0.00%","€18.99","€0.00","1","0"
"B073RCVLZY","B072N7W1XB","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","8","0.09%","10","0.09%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B072PQ55W6","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Jaune/Blanc/Bleu L","9","0.10%","10","0.09%","80%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B072PRCFFJ","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Jaune/Blanc/Bleu XL","3","0.03%","3","0.03%","100%","1","0","33.33%","0.00%","€20.99","€0.00","1","0"
"B073VDHHJF","B072Q2CBC4","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Bleu Marine M","64","0.74%","75","0.67%","93%","1","0","1.56%","0.00%","€15.99","€0.00","1","0"
"B073VDHHJF","B072Q3GSTT","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Bleu S","14","0.16%","16","0.14%","69%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073VDHHJF","B072Q4MVDF","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Bleu Marine XL","13","0.15%","18","0.16%","100%","1","0","7.69%","0.00%","€15.99","€0.00","1","0"
"B073VDHHJF","B072Q4PFGH","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Noir M","13","0.15%","15","0.13%","100%","3","0","23.08%","0.00%","€47.97","€0.00","3","0"
"B073VDHHJF","B072Q5425V","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Rouge M","12","0.14%","12","0.11%","100%","1","0","8.33%","0.00%","€15.99","€0.00","1","0"
"B073VDHHJF","B072Q5D925","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec Son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Rouge XL","11","0.13%","12","0.11%","92%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B072R2PPXQ","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Bleu","19","0.22%","28","0.25%","100%","2","0","10.53%","0.00%","€37.98","€0.00","2","0"
"B07CM9TQM9","B072R2RYSM","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Bleu","17","0.20%","26","0.23%","100%","4","0","23.53%","0.00%","€75.96","€0.00","4","0"
"B073RCVLZY","B072R4R3XN","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","6","0.07%","9","0.08%","100%","2","0","33.33%","0.00%","€37.98","€0.00","2","0"
"B073RCVLZY","B072R4R3Y1","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","5","0.06%","6","0.05%","100%","2","0","40.00%","0.00%","€37.98","€0.00","2","0"
"B073RCVLZY","B072R5SZPS","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B072R69CKC","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","19","0.22%","21","0.19%","90%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B0734QXT7Q","Summer Mae Maillot de Bain de Grossesse Tankini 2 Pièces imprimé pour Femme","46","0.53%","77","0.69%","99%","10","0","21.74%","0.00%","€219.90","€0.00","10","0"
"B07D4DNWL9","B0734S5GHL","Summer Mae Maillot de Bain de Grossesse Tankini 2 Pièces imprimé pour Femme","11","0.13%","16","0.14%","100%","5","0","45.45%","0.00%","€109.95","€0.00","5","0"
"B07D4DNWL9","B0734T5SPK","Summer Mae Maillot de Bain de Grossesse Tankini 2 Pièces imprimé pour Femme","44","0.51%","68","0.61%","100%","18","0","40.91%","0.00%","€395.82","€0.00","18","0"
"B07D4DNWL9","B0734TM5VJ","Summer Mae Maillot de Bain de Grossesse Tankini 2 Pièces imprimé pour Femme","62","0.72%","84","0.76%","81%","3","0","4.84%","0.00%","€65.97","€0.00","3","0"
"B07D4DNWL9","B0734VZ32T","Summer Mae Maillot de Bain de Grossesse Tankini 2 Pièces imprimé pour Femme","26","0.30%","37","0.33%","97%","3","0","11.54%","0.00%","€65.97","€0.00","3","0"
"B07D4DNWL9","B0734WHFTC","Summer Mae Maillot de Bain de Grossesse Tankini 2 Pièces imprimé pour Femme","19","0.22%","21","0.19%","100%","3","0","15.79%","0.00%","€65.97","€0.00","3","0"
"B076S6JZC5","B073PP2K9L","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Gris Clair, M","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€14.90","€0.00","1","0"
"B07648YG6F","B073PP2Q5W","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Vert, S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PP7W37","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Bleu Marine, S","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PP886W","","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","€14.90","€0.00","1","0"
"B07648YG6F","B073PPFLNM","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Bleu Clair, XXL","3","0.03%","3","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764765Z3","B073PPHCN1","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPJ57C","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bordeaux, M","3","0.03%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPJQP3","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Gris Clair, XL","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€14.90","€0.00","1","0"
"B0764765Z3","B073PPLXB3","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPM5HW","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Rose, L","5","0.06%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPMWTH","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Rose, XXL","3","0.03%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PPMXD1","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Vert, M","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPNNCM","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Vert, M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPP5ZG","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bordeaux, XL","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764765Z3","B073PPPDK9","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764765Z3","B073PPQQSP","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","4","0.05%","5","0.04%","80%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPRLVC","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Vert, XL","2","0.02%","4","0.04%","75%","2","0","100.00%","0.00%","€29.80","€0.00","2","0"
"B076S6JZC5","B073PPRP1F","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Vert, XXL","5","0.06%","7","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPS7FM","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bleu Clair, S","4","0.05%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPSG6W","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Gris Clair, S","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPT2TW","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Saphir, M","3","0.03%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764765Z3","B073PPT396","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PPT3Z6","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Gris Clair, S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPT4YQ","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Saphir, XXL","5","0.06%","8","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPT6WC","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bordeaux, L","3","0.03%","6","0.05%","100%","2","0","66.67%","0.00%","€29.80","€0.00","2","0"
"B076S6JZC5","B073PPTRXC","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bleu Marine, S","6","0.07%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPTVHP","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Saphir, L","1","0.01%","2","0.02%","100%","1","0","100.00%","0.00%","€14.90","€0.00","1","0"
"B076S6JZC5","B073PPVWW3","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Vert, S","5","0.06%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPWFZQ","","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073PPWFZQ","B073PPWFZQ","","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPWMDR","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Blanc, XL","3","0.03%","5","0.04%","100%","1","0","33.33%","0.00%","€14.90","€0.00","1","0"
"B076S6JZC5","B073PPY7H7","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Saphir, S","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PPYPXZ","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Saphir, XL","3","0.03%","3","0.03%","100%","2","0","66.67%","0.00%","€29.80","€0.00","2","0"
"B076S6JZC5","B073PPZDDJ","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bordeaux, XXL","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","€14.90","€0.00","1","0"
"B076S6JZC5","B073PQ115V","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Rose, M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PQ2K9M","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Bordeaux, S","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PQ3DVN","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Bordeaux, XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764765Z3","B073PQ3N1Q","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","5","0.06%","5","0.04%","60%","1","0","20.00%","0.00%","€18.99","€0.00","1","0"
"B076S6JZC5","B073PQ4WFY","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Blanc, M","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PQ59J8","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bordeaux, S","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764765Z3","B073PQ5WVC","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PQ61JH","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Bordeaux, XXL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PQ6BZ4","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Bleu Clair, S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PQ752P","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bleu Clair, M","19","0.22%","22","0.20%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PQ7M22","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Rose, S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PQ7X4Y","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Blanc, S","5","0.06%","5","0.04%","100%","1","0","20.00%","0.00%","€14.90","€0.00","1","0"
"B0764765Z3","B073PQ7Z9P","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","10","0.12%","11","0.10%","82%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764765Z3","B073PQ9M5T","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PQCX9Z","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Bleu Marine, XL","1","0.01%","1","0.01%","0%","1","0","100.00%","0.00%","€18.99","€0.00","1","0"
"B0764765Z3","B073PQDRHR","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PQFZ61","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Gris Clair, XXL","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PQKB9N","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Bleu Clair, XXL","4","0.05%","5","0.04%","100%","1","0","25.00%","0.00%","€14.90","€0.00","1","0"
"B0764765Z3","B073PQKJBY","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764765Z3","B073PQP9C9","Chemise Unie Manches Longues Coupe Droite 100% Coton pour Homme","3","0.03%","3","0.03%","67%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B073PQQCK8","Mocotono Chemise Unie Décontractée à Manches Courtes Regular Fit pour Homme, Blanc, XXL","11","0.13%","13","0.12%","100%","5","0","45.45%","0.00%","€74.50","€0.00","4","0"
"B07648YG6F","B073PQRR8P","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Blanc, S","3","0.03%","3","0.03%","67%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073PQSVMV","B073PQSVMV","Summer Mae Maillot de Bain Uni Amincissant avec des Motifs Floraux pour Femme","31","0.36%","41","0.37%","2%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07648YG6F","B073PQXDQX","Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Saphir, S","1","0.01%","1","0.01%","0%","1","0","100.00%","0.00%","€18.99","€0.00","1","0"
"B073QHZ9W6","B073QHZ9W6","Summer Mae Maillot de Bain 1 Pièce Uni Brassière Intégrée pour Femme","184","2.13%","227","2.04%","2%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B073RCVLZY","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","175","2.02%","209","1.88%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073VDHHJF","B073VDHHJF","Summer Mae Maillot de Bain 1 Pièce Ruché Effet Ventre Plat pour Femme","154","1.78%","212","1.91%","6%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKSB1","B073XDKSB1","Summer Mae Bikini Bandeau Brésilien Twisté Maillot de Bain 2 Pièces Triangle pour Femme","77","0.89%","89","0.80%","4%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XHMXSH","B073XHMXSH","Summer Mae Maillot de Bain 2 Pièces Rétro Tankini à Fleurs avec Shorts pour Femme","10","0.12%","11","0.10%","9%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074GVZ991","B074GVZ991","Summer Mae Chaussons Mule Hiver Pour Femme/Homme","3","0.03%","6","0.05%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074Z5JJXX","B074NZSNZ4","Summer Mae Robe en Maille à Manches Longues et Col Roulé avec Poche pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B074TCM5BV","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","6","0.07%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B074TCZM6R","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","7","0.08%","7","0.06%","100%","1","0","14.29%","0.00%","€16.99","€0.00","1","0"
