(父） ASIN,（子）ASIN,商品名称,买家访问次数,买家访问次数百分比,页面浏览次数,页面浏览次数百分比,购买按钮赢得率,已订购商品数量,订购数量 – B2B,订单商品数量转化率,商品转化率 – B2B,已订购商品销售额,已订购商品的销售额 – B2B,订单商品种类数,订单商品总数 – B2B
B0761NM3BZ,B0761R93J2,ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black XXL,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761S2M63,ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy M,5,0.36%,5,0.32%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761S8TXR,ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black S,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761SKR3P,ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black XL,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761V7L2R,ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black L,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NGPQK3,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Pink S,4,0.28%,5,0.32%,100%,1,0,25.00%,0.00%,US$18.99 ,US$0.00 ,1,0
B078NQ8ZF7,B078NN9LW4,ZAIAI Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black M,2,0.14%,2,0.13%,50%,1,0,50.00%,0.00%,US$18.99 ,US$0.00 ,1,0
B078NQ8ZF7,B078NN9RD2,ZAIAI Women's Microfiber Longline Lace Bralette White M,3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NQ8ZF7,B078NNB2PQ,ZAIAI Women's Microfiber Longline Lace Bralette Yellow S,7,0.50%,9,0.57%,89%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NNLWT7,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black L,3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NQ8ZF7,B078NNNW7X,Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black S,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NNWT42,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black M,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NNYW4V,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Pink L,7,0.50%,7,0.45%,71%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NNZ9M6,ZAIAI Women's Lace Bralette Wireless Band Lace Bra White XL,4,0.28%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NNZQ5Y,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black S,4,0.28%,5,0.32%,80%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NNZWD6,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Pink XL,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NPBXD2,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black XL,5,0.36%,5,0.32%,60%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NPV9SY,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra,5,0.36%,6,0.38%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NPVY5T,ZAIAI Women's Lace Bralette Wireless Band Lace Bra Blue XL,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NQ2LH1,ZAIAI Women's Lace Bralette Wireless Band Lace Bra Blue S,6,0.43%,6,0.38%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NQ6C6H,ZAIAI Women's Lace Bralette Wireless Band Lace Bra Blue M,7,0.50%,7,0.45%,71%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NQ8ZF7,B078NQ7BCX,ZAIAI Women's Microfiber Longline Lace Bralette White L,6,0.43%,6,0.38%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NQ8ZF7,B078NQ8ZF7,ZAIAI Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier,20,1.42%,21,1.34%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NQ8ZF7,B078NQ98JD,ZAIAI Women's Microfiber Longline Lace Bralette White S,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NQ8ZF7,B078NQ9D6V,ZAIAI Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black L,2,0.14%,2,0.13%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NQ8ZF7,B078NQWBSV,Women's Microfiber Longline Lace Bralette Yellow M,8,0.57%,9,0.57%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078NPV9SY,B078NQZYP7,ZAIAI Women's Lace Bralette Wireless Band Lace Bra Blue L,2,0.14%,2,0.13%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WPYL96,ZAIAI Boyshort Panties Women Sexy Lace Fun Underwear Briefs Ladies Knickers Womens Triangle Thong Black XL,6,0.43%,9,0.57%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WQ3MJ9,ZAIAI Women Sexy Deep V Lace Underwire Bra Set Push Up Bra and Panties Sets Outfit Black 40C,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WQHD98,ZAIAI Boyshort Panties Women Sexy Lace Fun Underwear Briefs Ladies Knickers Womens Triangle Thong Black XXL,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WQMW23,ZAIAI Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 40C,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WQN4YQ,ZAIAI Women Sexy Deep V Lace Underwire Bra Set Push Up Bra Outfit Apricot Black 38C,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WQV8SF,ZAIAI Women Sexy Deep V Lace Underwire Bra Set Push Up Bra and Panties Sets Outfit Black 42C,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WQVSNV,ZAIAI Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 36C,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WQY3NM,ZAIAI Boyshort Panties Women Sexy Lace Fun Underwear Briefs Ladies Knickers Womens Triangle Thong Black M,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WR3XZL,ZAIAI Boyshort Panties Women Sexy Lace Fun Underwear Briefs Ladies Knickers Womens Triangle Thong Black S,1,0.07%,1,0.06%,100%,1,0,100.00%,0.00%,US$5.59 ,US$0.00 ,1,0
B078WR6PY8,B078WR4F43,ZAIAI Women Sexy Deep V Lace Underwire Bra Set Push Up Bra and Panties Sets Outfit Black 42C,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WR6PY8,ZAIAI Women Sexy Deep V Lace Underwire Bra Set Push Up Bra and Panties Sets Outfit,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WRLGFX,ZAIAI Women Sexy Deep V Lace Underwire Bra Set Push Up Bra and Panties Sets Outfit Black 44C,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B078WR6PY8,B078WRMSBV,ZAIAI Smart Sexy Women's Signature Lace Unlined Underwire Bra Black 38C,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07B3TXJH7,B07B3TW6D2,ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra with Smart Sizes White/Rose/Purple Melange S,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07B3TXJH7,B07B3TXJH7,ZAIAI Women's Cozy Seamless Wire-Free Top Bra Every Day Bras,16,1.14%,20,1.27%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07B3TXJH7,B07B3V3G8H,ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra Pack of 3 White/Rose/Purple Melange L,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKR9KYR,B07BKNH45J,ZAIAI Women's Microfiber Longline Lace Bralette Black S,3,0.21%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07B3TXJH7,B07BKNWPWQ,ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra Pack of 2 Rose/Purple Melange M,6,0.43%,6,0.38%,100%,2,0,33.33%,0.00%,US$25.98 ,US$0.00 ,2,0
B07BKTFWMH,B07BKQLKBG,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black XL,2,0.14%,2,0.13%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKR9KYR,B07BKR7DCF,ZAIAI Women's Microfiber Longline Lace Bralette Black L,11,0.78%,12,0.76%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKR9KYR,B07BKR7DCG,Women's Microfiber Longline Lace Bralette Pink L,20,1.42%,25,1.59%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKR9KYR,B07BKR8D8Z,ZAIAI Women's Microfiber Longline Lace Bralette Pink S,16,1.14%,18,1.15%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKR9KYR,B07BKR9KYR,ZAIAI Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier,18,1.28%,19,1.21%,11%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKTFWMH,B07BKRLXJK,ZAIAI Women's Lace Bralette Wireless Band Lace Bra Light Purple L,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKTFWMH,B07BKRPH4T,ZAIAI Women's Lace Bralette Wireless Band Lace Bra Light Purple M,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07B3TXJH7,B07BKS4NK1,ZAIAI Women's Comfort Revolution Shaping Wire-Free Bra with Smart Sizes Purple Melange L,5,0.36%,5,0.32%,100%,3,0,60.00%,0.00%,US$29.97 ,US$0.00 ,3,0
B07BKR9KYR,B07BKSWCR3,ZAIAI Women's Microfiber Longline Lace Bralette Pink M,4,0.28%,4,0.25%,100%,1,0,25.00%,0.00%,US$16.99 ,US$0.00 ,1,0
B07BKTFWMH,B07BKSX1D6,Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black S,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKR9KYR,B07BKT1Y4D,ZAIAI Women's Microfiber Longline Lace Bralette Black M,3,0.21%,3,0.19%,100%,1,0,33.33%,0.00%,US$16.99 ,US$0.00 ,1,0
B07BKWNVLL,B07BKTCPPS,ZAIAI Women's Lace Bralette Wireless Band Lace Bra Dark Green M,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKTFWMH,B07BKTFWMH,ZAIAI Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra,2,0.14%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKWNVLL,B07BKTKK7K,Women's Lace Bralette Wireless Band Lace Bra Dark Green L,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKWNVLL,B07BKTLC85,Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black M,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKWNVLL,B07BKTSQ1R,Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black L,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKTFWMH,B07BKVPJ6Q,Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Black M,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKWNVLL,B07BKWBM9B,ZAIAI Women's Lace Bralette Wireless Band Lace Bra Dark Green S,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07BKWNVLL,B07BKWNVLL,ZAIAI Women's Lace Bralette Wireless Band Lace Bra,3,0.21%,4,0.25%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07DC3CQDX,B07DC3CQDX,HuXang Cloth Women's Casual Loose Plus Size Elastic Waist Linen Cropped Wide Leg Pants,9,0.64%,10,0.64%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B07DG2NGBY,B07DG2NGBY,MOCOTONO Women's Plus Size Elastic Waist Wide Leg Linen Cropped Pants,87,6.19%,124,7.89%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
