Merchant SKU	Fulfilment Network SKU	ASIN	Title	Condition	Price	MFN Listing Exists	MFN Fulfillable Qty	AFN Listing Exists	AFN Warehouse Qty	AFN Fulfillable Qty	AFN Unsellable Qty	AFN Encumbered Qty	AFN Total Qty	Volume	AFN Inbound Working Qty	AFN Inbound Shipped Qty	AFN Inbound Receiving Qty
CA-XZ-ZQ6606-C0-4243	X001UN0Q8X	B075JHBZFK	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-C0-4243-GM	X001UK3IFT	B07G11YCWP		Unknown					0	0	0	0	0		0	0	0
CA-XZ-ZQ6606-C0-4445	X001UN1245	B075JFZXGP	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-C0-4445-GM	X001UJXTIV	B07G12R6Y1		Unknown					0	0	0	0	0		0	0	0
CA-XZ-ZQ6606-E0-4041	X001UMZSO1	B075JG5N4X	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-E0-4041-GM	X001UK2WJH	B07G112DDM		Unknown					0	0	0	0	0		0	0	0
CA-XZ-ZQ6606-E0-4243	X001UN2NF7	B075JG88GV	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-E0-4243-GM	X001UJXTJ5	B07G12RN3J		Unknown					0	0	0	0	0		0	0	0
CA-XZ-ZQ6606-E0-4445	X001UN0QXD	B075JF4GBG	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-E0-4445-GM	X001UK1S83	B07G117SZ3		Unknown					0	0	0	0	0		0	0	0
CA-XZ-ZQ6606-P0-3637	X001UK2W6Z	B075JGYVVV	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-P0-3839	X001UK25QH	B075JGKVCW	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-P0-4041	X001UK2W6P	B075JFQ68N	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-P2-3637	X001UK1TKF	B075JFYN5Q	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-P2-3839	X001UK2H79	B075JF5R8R	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-P2-4041	X001UJ27Q1	B075JF6DKX	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-PI-3637	X001UK1RRF	B075JGN8WK	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-PI-3839	X001UK3IFJ	B075JG4F9Q	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CA-XZ-ZQ6606-PI-4041	X001UJYDQD	B075JF67ZS	MiYang Winter Women and Men Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	24.99	No		Yes	0	0	0	0	0	34.41	0	0	0
CS-DSW002W0M	X000UGI2YB	B014QP914A		Unknown					0	0	0	0	0		0	0	0
CS-MCCL031-R0-L	X001OQ17G1	B079B5XTJ6	Men's Long Sleeve Plaid Flannel Button Down Casual Shirts Red L	New	29.99	No		Yes	0	0	0	0	0	5972.1	0	0	0
CS-MCCL031-R0-S	X001OQ1U4F	B079BC8T57	Men's Long Sleeve Plaid Flannel Button Down Casual Shirts Red S	New	29.99	No		Yes	1	1	0	0	1	5972.1	0	0	0
CS-MCCL031-R0-XL	X001OQ0TIX	B079BP4MD1	Men's Long Sleeve Plaid Flannel Button Down Casual Shirts Red XL	New	29.99	No		Yes	1	1	0	0	1	5972.1	0	0	0
CS-MCCL031-R0-XXL	X001OQ1G5N	B079BD349J	Men's Long Sleeve Plaid Flannel Button Down Casual Shirts Red 2XL	New	29.99	No		Yes	0	0	0	0	0	5972.1	0	0	0
CS-MCCL150-E0-2XL	X001OLV1IF	B0798Q44LZ	MiYang Men's Long Sleeve Stand Collar Polo Shirt Top Grey XXL	New	29.99	No		Yes	2	2	0	0	2	3159.43	0	0	0
CS-MCCL150-E0-XL	X001ONT5R7	B0798PJ2W3	MiYang Men's Long Sleeve Stand Collar Polo Shirt Top Grey XL	New	29.99	No		Yes	1	1	0	0	1	3159.43	0	0	0
CS-MCCL150-K0-2XL	X001OLV17B	B0798QDDBQ	MiYang Men's Long Sleeve Stand Collar Polo Shirt Top Black XXL	New	45.99	No		Yes	2	2	0	0	2	3160.57	0	0	0
CS-MCCL150-K0-XL	X001ONEZLD	B0798NNPDY	MiYang Men's Long Sleeve Stand Collar Polo Shirt Top Black XL	New	35.99	No		Yes	0	0	0	0	0	3159.43	0	0	0
CS-MCCL150-R0-2XL	X001OMUU4F	B0798MWQ2N	MiYang Men's Long Sleeve Stand Collar Polo Shirt Top Red XXL	New	29.99	No		Yes	2	2	0	0	2	3159.43	0	0	0
CS-MCCL150-R0-XL	X001OMUU4P	B0798NP7DR	MiYang Men's Long Sleeve Stand Collar Polo Shirt Top Red XL	New	29.99	No		Yes	2	2	0	0	2	3159.43	0	0	0
CX-MCZQP01-P0-L	X001QEGE87	B07BM1J5HY	Women's Purple Long Sleeve Sequin Patch Pocket Shirt Blouse Top	New	40.00	No		Yes	4	4	0	0	4	2585.55	0	0	0
CX-TW401-blue-S	X001B0996Z	B01N79SOR1		Unknown					0	0	0	0	0		0	0	0
CX-TW401-blue-XL	X001AZYDHV	B01N79T2RS		Unknown					0	0	0	0	0		0	0	0
CX-TW401-coffee-L-MX	X001EERF55	B01MYRB8H2		Unknown					0	0	0	0	0		0	0	0
CX-TW401-coffee-M-MX	X001EEDTT1	B01N996SYX		Unknown					0	0	0	0	0		0	0	0
CX-TW401-coffee-S-MX	X001EE947R	B01N45ILFK		Unknown					0	0	0	0	0		0	0	0
CX-TW401-coffee-XL-MX	X001EEQSS5	B01MRP0MTC		Unknown					0	0	0	0	0		0	0	0
CX-TW401-green-M-MX	X001EEDTS7	B01N1JWMFJ		Unknown					0	0	0	0	0		0	0	0
CX-TW401-green-S	X001B1SSEX	B01NCBTHQS		Unknown					0	0	0	0	0		0	0	0
CX-TW401-grey-L-MX	X001EEQQ37	B01MZWUY7R		Unknown					0	0	0	0	0		0	0	0
CX-TW401-grey-M	X001B0113T	B01N996CJO		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0-L	X001UHQTB7	B07FYHN37L		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0-M	X001UHORX9	B07FYHT6KY		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0-S	X001UHST6F	B07FYGKCL8		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0-XL	X001UHWN49	B07FY82LM1		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0-XXL	X001UHORJD	B07FYJ186P		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0TW-2XL	X001E45NIB	B06XDLF76C		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0TW-L	X001E3OZ4F	B06XDLFFMP		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0TW-M	X001E3OZ95	B06XD9B536		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0TW-S	X001E622SD	B06XDLG3ZL		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B0TW-XL	X001E2A2TN	B06XDMG3RP		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B2-2XL	X001B3MVA3	B01MQLNUZB		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B2-L	X001B14T87	B01N975EFB		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B2-M	X001B0WJ2B	B01N77TW9W		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B2-S	X001B3N4R7	B01NBA0N1E		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-B2-XL	X001B1S4TH	B01MXNU21J		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Dot-2XL	X001R7CBF3	B07CG7WD4G		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Dot-L	X001R737JR	B07CHZWGMH		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Dot-M	X001R737MJ	B07CG6JT46		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Dot-S	X001R7U62N	B07CJ1RHBK		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Dot-XL	X001R71BGD	B07CGBKNK2		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-FL-2XL	X001E622TH	B06XDLB73H		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-FL-L	X001E2QTN1	B06XDL48X7		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-FL-M	X001E3OZ4P	B06XDL3NY9		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-FL-S	X001E5KRWH	B06XXBP4CX		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-FL-XL	X001E6IWZZ	B06XDKRTPP		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GZ-2XL	X001E6ZTLZ	B06XD94LR2		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GZ-L	X001E622S3	B06XDLFB2J		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GZ-M	X001E072FH	B06XDKNWXJ		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GZ-S	X001E6ZTLP	B06XDMT3W7		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GZ-XL	X001E2A2TX	B06XDMX9N9		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GrTW-2XL	X001E62305	B06XDL42DB		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GrTW-L	X001E622SX	B06XDLPG99		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GrTW-M	X001E6IXJZ	B06XD6K3ML		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GrTW-S	X001E5KRW7	B06XDMVWZV		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-GrTW-XL	X001E7GOR7	B06XDH4L2G		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-K0-2XL	X001B13GYF	B01N976ZVO		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-K0-L	X0017B7EAB	B01LAVARFU		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-K0-M	X0017AT7ST	B01LAVAPF2		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-K0-S	X0017CEXU9	B01LAVAN5Y		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-K0-XL	X0017CCASL	B01LAVATJY		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PI-2XL	X001B3MIVF	B01NA8PRNZ		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PI-L	X001B25EOT	B01N66DBTL		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PI-M	X001B0QEH7	B01NB9JLMX		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PI-S	X001B14T8H	B01N2JEKXQ		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PI-XL	X001B0LMAL	B01N97753Y		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PP-2XL	X001E2A2UH	B06XDKX1LP		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PP-M	X001E3OZ59	B06XDKX6CJ		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PP-S	X001E3OZBN	B06XDKLZ92		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PP-XL	X001E7GORH	B06XDKLZ95		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PiTW-2XL	X001E622T7	B06XDLJJPZ		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PiTW-L	X001E6IX45	B06XDM5H9Y		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PiTW-M	X001E6IX09	B06XDLFXTX		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PiTW-S	X001E3OZB3	B06XD96M6X		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-PiTW-XL	X001E45NHR	B06XDB5698		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-R2-2XL	X001B3337N	B01NB9M5SD		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-R2-L	X001B2Q95H	B01N54YUBD		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-R2-M	X001B0QEGX	B01NB9ZO88		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-R2-S	X001B3N4QX	B01MSOO12U		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-R2-XL	X001B6B0UR	B01N1HWICE		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-W0-2XL	X001B0QEHH	B01N9771OD		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-W0-L	X001B0LMAB	B01NBA1SET		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-W0-M	X001B33373	B01NBA32V6		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-W0-S	X001B13GY5	B01N9775WM		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-W0-XL	X001B6B0V1	B01NBA4LF3		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Y0-L	X001E45NI1	B06XDLHL5W		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Y0-S	X001E622RT	B06XDM9GFL		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-Y0-XL	X001E2A2U7	B06XDL2KS1		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-ZL-2XL	X001ARA1V1	B01MXNU1U1		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-ZL-L	X001ATT8Y5	B01N0GFLQY		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-ZL-M	X001ATSM5B	B01NB9NV4H		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-ZL-S	X001AR6EGR	B01MQLNU9Y		Unknown					0	0	0	0	0		0	0	0
DK-HM1789-ZL-XL	X001AOUTAR	B01NBA4LEW		Unknown					0	0	0	0	0		0	0	0
DK-MCCL315-AB-2XL	X001QA7K39	B07BGX8YX3	High-Waisted Strappy Side Abstract Print Casual Bikini Bottoms Butterfly US 14	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-AB-L	X001QB9BSZ	B07BGWYFT1	High-Waisted Strappy Side Abstract Print Casual Bikini Bottoms Butterfly US 10	New	16.99	No		Yes	0	0	0	0	0	1178.07	0	0	0
DK-MCCL315-AB-M	X001QAQRUL	B07BGTVJV5	High-Waisted Strappy Side Abstract Print Casual Bikini Bottoms Butterfly US 8	New	16.99	No		Yes	0	0	0	0	0	1178.07	0	0	0
DK-MCCL315-AB-S	X001QB9C61	B07BGRSDDY	High-Waisted Strappy Side Abstract Print Casual Bikini Bottoms Butterfly US 6	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-AB-XL	X001QAQBL1	B07BH1ZQY3	High-Waisted Strappy Side Abstract Print Casual Bikini Bottoms Butterfly US 12	New	16.99	No		Yes	0	0	0	0	0	1178.07	0	0	0
DK-MCCL315-B7-2XL	X001QEE1BJ	B07BGV6GF1	High-Waisted Strappy Side Casual Bikini Bottoms Sky Blue US 14	New	16.99	No		Yes	2	2	0	0	2	16.39	0	0	0
DK-MCCL315-B7-L	X001QAR0EN	B07BGR6MLZ	High-Waisted Strappy Side Casual Bikini Bottoms Sky Blue US 10	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-B7-M	X001QA7K2Z	B07BGTD779	High-Waisted Strappy Side Casual Bikini Bottoms Sky Blue US 8	New	16.99	No		Yes	0	0	0	0	0	1178.07	0	0	0
DK-MCCL315-B7-S	X001QAR0ED	B07BGTD4GX	High-Waisted Strappy Side Casual Bikini Bottoms Sky Blue US 6	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-B7-XL	X001QEE1AZ	B07BGXPKH9	High-Waisted Strappy Side Casual Bikini Bottoms Sky Blue US 12	New	16.99	No		Yes	0	0	0	0	0	1178.07	0	0	0
DK-MCCL315-BF-2XL	X001QAQRUV	B07BGR41XW	High-Waisted Strappy Side Floral Casual Bikini Bottoms Butterfly US 14	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-BF-L	X001QB8DTD	B07BGW9GZ7	High-Waisted Strappy Side Floral Casual Bikini Bottoms Butterfly US 10	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-BF-M	X001QB9C5R	B07BGR6MM2	High-Waisted Strappy Side Floral Casual Bikini Bottoms Butterfly US 8	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-BF-S	X001QARGX3	B07BGY76L5	High-Waisted Strappy Side Floral Casual Bikini Bottoms Butterfly US 6	New	16.99	No		Yes	1	1	0	0	1	776.09	0	0	0
DK-MCCL315-BF-XL	X001QB9C6L	B07BGZRVRZ	High-Waisted Strappy Side Floral Casual Bikini Bottoms Butterfly US 12	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-K0-2XL	X001QAQRTH	B07BGVC2B5	High-Waisted Strappy Side Casual Bikini Bottoms Black US 14	New	16.99	No		Yes	0	0	0	0	0	16.39	0	0	0
DK-MCCL315-K0-L	X001QB9BSP	B07BGV9YBD	High-Waisted Strappy Side Casual Bikini Bottoms Black US 10	New	16.99	No		Yes	0	0	0	0	0	1178.07	0	0	0
DK-MCCL315-P0-2XL	X001QAQRUB	B07BGYKWPD	High-Waisted Strappy Side Casual Bikini Bottoms Purple US 14	New	16.99	No		Yes	2	2	0	0	2	16.39	0	0	0
DK-MCCL315-P0-L	X001QAQX4V	B07BGQR5N4	High-Waisted Strappy Side Casual Bikini Bottoms Purple US 10	New	16.99	No		Yes	2	2	0	0	2	16.39	0	0	0
DK-MCCL315-P0-M	X001QEE1B9	B07BGWYTWC	High-Waisted Strappy Side Casual Bikini Bottoms Purple US 8	New	16.99	No		Yes	1	1	0	0	1	16.39	0	0	0
DK-MCCL315-P0-XL	X001QAQBLB	B07BGQQV8T	High-Waisted Strappy Side Casual Bikini Bottoms Purple US 12	New	16.99	No		Yes	1	1	0	0	1	16.39	0	0	0
DK-MCCL315-R0-2XL	X001QBBETT	B07BGT52BQ	High-Waisted Strappy Side Casual Bikini Bottoms Red US 14	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-R0-L	X001QB877V	B07BGYB84Y	High-Waisted Strappy Side Casual Bikini Bottoms Red US 10	New	16.99	No		Yes	1	1	0	0	1	16.39	0	0	0
DK-MCCL315-R0-M	X001QB8DST	B07BGVBYLV	High-Waisted Strappy Side Casual Bikini Bottoms Red US 8	New	16.99	No		Yes	2	2	0	0	2	16.39	0	0	0
DK-MCCL315-R0-S	X001QAQRTR	B07BGTVC5W	High-Waisted Strappy Side Casual Bikini Bottoms Red US 6	New	16.99	No		Yes	0	0	0	0	0	16.39	0	0	0
DK-MCCL315-R0-XL	X001QAQRU1	B07BGVR9N5	High-Waisted Strappy Side Casual Bikini Bottoms Red US 12	New	16.99	No		Yes	1	1	0	0	1	16.39	0	0	0
DK-MCCL315-RF-2XL	X001QB8DT3	B07BGXQC65	High-Waisted Strappy Side Floral Casual Bikini Bottoms Red US 14	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-RF-L	X001QA7K4X	B07BGXQZSL	High-Waisted Strappy Side Floral Casual Bikini Bottoms Red US 10	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-RF-XL	X001QBBME1	B07BGXBPYL	High-Waisted Strappy Side Floral Casual Bikini Bottoms Red US 12	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-W0-2XL	X001QB877L	B07BGXBD9M	High-Waisted Strappy Side Casual Bikini Bottoms White US 14	New	16.99	No		Yes	1	1	0	0	1	1178.07	0	0	0
DK-MCCL315-W0-L	X001QAR0E3	B07BGT4B2J	High-Waisted Strappy Side Casual Bikini Bottoms White US 10	New	16.99	No		Yes	1	1	0	0	1	16.39	0	0	0
DK-MCCL315-W0-M	X001QBBMDH	B07BGWC6DM	High-Waisted Strappy Side Casual Bikini Bottoms White US 8	New	16.99	No		Yes	0	0	0	0	0	16.39	0	0	0
DK-MCCL315-W0-XL	X001QBBMDR	B07BGT52BM	High-Waisted Strappy Side Casual Bikini Bottoms White US 12	New	16.99	No		Yes	0	0	0	0	0	16.39	0	0	0
DK-MUCL315-AB-2XL	X001Q37JFF	B07BGWVBS5		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-B7-2XL	X001Q4EHNL	B07BGW1263		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-B7-L	X001Q4E1IH	B07BGVNY31		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-B7-M	X001Q4E46B	B07BGWGRFR		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-B7-S	X001Q4ER3V	B07BGSMYPV		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-B7-XL	X001Q37O5Z	B07BH2354Y		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-K0-2XL	X001Q4DZV1	B07BGWXVHL		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-K0-L	X001Q4E47F	B07BGXG6T1		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-K0-M	X001Q37O8R	B07BGY75YJ		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-K0-S	X001Q4E1JB	B07BGVJVGJ		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-K0-XL	X001Q3JOFD	B07BGVQP3Q		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-P0-2XL	X001Q4E1J1	B07BGT4G59		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-P0-L	X001Q4E1IR	B07BH1BW56		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-P0-M	X001Q37JF5	B07BGV23P8		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-P0-S	X001Q3KLTB	B07BH23PP3		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-P0-XL	X001Q4ER4P	B07BGW6JY3		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-R0-2XL	X001Q4ER4F	B07BGY6DH1		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-R0-L	X001Q4DDUJ	B07BGSCHVV		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-R0-M	X001Q37O69	B07BGVNJ7S		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-R0-S	X001Q4E46V	B07BGSTQPJ		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-R0-XL	X001Q4DYUN	B07BGS8BT9		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-RF-2XL	X001Q3JOF3	B07BGR9T1H		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-RF-L	X001Q4DZVB	B07BGXN7S1		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-RF-M	X001Q33ROH	B07BGWLV1B		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-RF-S	X001Q4DYTJ	B07BGWXVHM		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-RF-XL	X001Q4DDU9	B07BGTMWTV		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-W0-2XL	X001Q4E46L	B07BGX343X		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-W0-L	X001Q33RD3	B07BGX8WCQ		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-W0-M	X001Q4ER45	B07BGXTMR6		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-W0-S	X001Q3KLTV	B07BGXJ8W2		Unknown					0	0	0	0	0		0	0	0
DK-MUCL315-W0-XL	X001Q4DDTZ	B07BGY79YB		Unknown					0	0	0	0	0		0	0	0
DX-TW410-K0-2X	X001DYZPKD	B06Y52Y8PM		Unknown					0	0	0	0	0		0	0	0
DX-TW410-K0-M	X001DOCGOB	B06Y5L7WQH		Unknown					0	0	0	0	0		0	0	0
DX-TW410-K0-S	X001DOS0IR	B06Y5NGN8V		Unknown					0	0	0	0	0		0	0	0
FBA-YZ5505Da2L	X00101MU2F	B017JO0OBE		Unknown					0	0	0	0	0		0	0	0
FBA-YZ5505DaS	X00101MX3L	B013OSTD48		Unknown					0	0	0	0	0		0	0	0
FBA-YZ5505DaXL	X00101MX3B	B0154PQ95K		Unknown					0	0	0	0	0		0	0	0
GM-SJ002-Pi	X001FWONZV	B071ZDN5RM		Unknown					0	0	0	0	0		0	0	0
GM-SJ002B0	X000TVTWUF	B013GSZDWM		Unknown					0	0	0	0	0		0	0	0
GM-SJ002BW	X000WS3CAB	B013GV3Z7Y		Unknown					0	0	0	0	0		0	0	0
GM-SJ002W0	X000U0L91F	B013GSZGMY		Unknown					0	0	0	0	0		0	0	0
JK-CL0137-BD-2XL	X001LBJNR9	B0765ZNY8W		Unknown					0	0	0	0	0		0	0	0
JK-CL0137-BD-L	X001LBJNUL	B0765THS2K		Unknown					0	0	0	0	0		0	0	0
JK-CL0137-BD-S	X001LB74FR	B0765RRNCR		Unknown					0	0	0	0	0		0	0	0
JK-CL0137-K0-L	X001LBO9DH	B0765TNY42		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-K0-L	X001L57KA7	B0761PRSBS		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-K0-M	X001L55K4Z	B0761SZPSK		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-K0-S	X001L55K4P	B0761N3ZVS		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-K0-XL	X001L5NVI7	B0761NMHBK		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-N0-L	X001L55JWX	B0761MJW9H		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-N0-M	X001L5O4Y7	B0761NNFHG		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-N0-S	X001L55JX7	B0761NNMG1		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-N0-XL	X001L5NU5V	B0761NMRVR		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-P0-L	X001L57G1F	B0761NN6K2		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-P0-M	X001L55K4F	B076211Q7F		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-P0-S	X001L5NVIH	B0761N12C2		Unknown					0	0	0	0	0		0	0	0
LYQ--MY-MX02-P0-XL	X001L5OECJ	B0761RBFJS		Unknown					0	0	0	0	0		0	0	0
