snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action
2018-08-24	YZ-MCPP1705-K0-L	X001PI2P0P	B06XT1G5ZL	MiYang Vintage Starry Sky Convertible Black One Piece Swimsuit	New	2	0	0	2	0	0	0	CAD	2	3.28	0	0.0	0	0	0	0	Low conversion	83.1	83.1	83.1	0.0	Lower price
2018-08-24	LYQ-NA1010-G0-XS	X001F2BQ9H	B01MQPQALH	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Green	New	1	0	0	0	0	0	1	CAD	0	0.0	1	1.21	0	0	0	0	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	DK-MCCL315-BF-M	X001QB9C5R	B07BGR6MM2	High-Waisted Strappy Side Floral Casual Bikini Bottoms Butterfly US 8	New	1	0	0	1	0	0	0	CAD	1	0.47	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-MC666-HB-S	X001PM82CL	B01D42ECC2	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit White US 4-6	New	1	0	1	0	0	0	0	CAD	1	0.68	0	0.0	0	1	1	1		18.99	18.99	18.99	0.0	Lower price
2018-08-24	CA-HM1789-B0TW-M	X001LV9QK3	B06XWWTXPN	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	1	0	1	0	0	0	0	CAD	1	0.71	0	0.0	0	0	2	4	Low conversion	14.99	14.99	14.99	0.0	Lower price
2018-08-24	YZ-MCLK185-K0-2XL	X001SXK0OZ	B07BC3MSSN	MiYang Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Black 2XL	New	5	0	5	0	0	0	0	CAD	5	4.26	0	0.0	0	0	1	1	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCXZPW2038-K0-L	X001TZK0Y7	B07FF2T2T5	Women's Triangle Halter Bikini Set Push up Crochet Swimwear	New	3	0	3	0	0	0	0	CAD	3	1.84	0	0.0	0	0	1	1	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MC181-OR-L	X001R1TGN9	B07BDHNDG1	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange L	New	7	0	7	0	0	0	0	CAD	7	4.29	0	0.0	0	4	9	9	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-NA1521-WP-XL	X001GSVK2D	B06X9LFBFN	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit	New	1	0	1	0	0	0	0	CAD	1	2.9	0	0.0	1	1	3	3	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCHY025-K0-M	X001T681RT	B07CNHGT8G	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	1	0	1	0	0	0	0	CAD	1	0.7	0	0.0	0	0	1	1	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCBK187-B0-2XL	X001T4Z40X	B07CYR8LNW	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	5	7.23	0	0.0	0	5	8	8		40.0	29.99	29.99	0.0	Lower price
2018-08-24	LYQ-MCTW03-B0-XL	X001PXLHI1	B0761K63CJ	MiYang Women's Long Sleeve Striped Floral Tunic T-shirt Dress A-line Trim Casual Dress Blue Striped XL	New	2	0	0	2	0	0	0	CAD	2	2.44	0	0.0	0	0	0	0	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	SJ-CA205-B0YH	X001O8S2M1	B06ZYNCWFN	MiYang Womens Chiffon Swimwear Cover-ups Bikini Swim Beach Wear Cover Up	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	2	2	2		17.99	17.99	17.99	0.0	Lower price
2018-08-24	DK-MCCL315-P0-2XL	X001QAQRUB	B07BGYKWPD	High-Waisted Strappy Side Casual Bikini Bottoms Purple US 14	New	2	0	0	2	0	0	0	CAD	2	0.01	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	CA-HM1789-K0-S	X001DO6J4T	B06XXD5D68	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	15	0	15	0	0	0	0	CAD	0	0.0	0	0.0	5	61	147	188		15.99	15.99	15.99	0.0	Lower price
2018-08-24	LYQ-CA1377-purple-M	X001ESU2YR	B01N4ELXO2	MiYang Women's Long Sleeve Ruffled Casual Loose T-Shirt Dress	New	8	0	0	1	7	0	0	CAD	8	11.28	0	0.0	0	0	0	0	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	LYQ-NA1010-G7-S	X001E33NNT	B01MZ3GE8A	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Army Green	New	9	0	1	1	7	0	0	CAD	2	1.8	7	12.63	0	0	1	2	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	LYQ-MC-YH115-B0XL	X001UAOZPL	B07FQMF45X	MiYang Women Bohemian Dress Vintage Printed Ethnic Style Loose Summer Shift	New	1	0	1	0	0	0	0	CAD	1	0.68	0	0.0	0	0	0	0	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	CA-HM1789-PP-2XL	X001LV9R4N	B06XXDYCM1	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	1	0	0	0	0	1	0	CAD	0	0.0	1	1.42	0	0	1	1	Low conversion	14.99	14.99	14.99	0.0	Lower price
2018-08-24	YZ-MCXZHB8995-GO-M	X001U481U7	B07FLTGGN3	Women's Push up Floral Bikini Set with Laces and a Halter Cut	New	2	0	2	0	0	0	0	CAD	2	1.27	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing
2018-08-24	YZ-MCHY025-OR-M	X001T681RJ	B07CNHDJVY	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	2	0	2	0	0	0	0	CAD	2	1.4	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA5505Da	X001DO181D	B00YAIA008	MiYang Women's Tankini Striped Vintage Swim Dress (Deep Blue X-Small)	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	4	5	5		32.99	32.99	32.99	0.0	Lower price
2018-08-24	DK-MCCL315-AB-S	X001QB9C61	B07BGRSDDY	High-Waisted Strappy Side Abstract Print Casual Bikini Bottoms Butterfly US 6	New	1	0	0	1	0	0	0	CAD	1	0.47	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-MC666-HB-M	X001PJV7YT	B01D42E9OS	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit White US 8-10	New	1	0	1	0	0	0	0	CAD	1	1.33	0	0.0	0	0	1	1	Low conversion	18.99	18.99	18.99	0.0	Lower price
