sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
YZ-MUC19P-K0-S	X001R674ID	B07C82DKMN	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Black US 4-6	New	19.99	No		Yes	2	2	0	0	2	0.13	0	0	0
YZ-MUC19P-K0-XL	X001R674IN	B07C7X4GVJ	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Black US 12-14	New	19.99	No		Yes	5	3	1	1	5	0.07	0	0	0
YZ-MUC19P-OR-2XL	X001R6QDDF	B07C7X54V6	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 14-16	New	19.99	No		Yes	5	3	1	1	5	0.07	0	0	0
YZ-MUC19P-OR-L	X001R5WT7F	B07C7J821L	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 8-10	New	19.99	No		Yes	0	0	0	0	0	0	0	0	0
YZ-MUC19P-OR-M	X001R673WP	B07C7VRY5H	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 6-8	New	19.99	No		Yes	0	0	0	0	0	0	0	0	0
YZ-MUC19P-OR-S	X001R674FB	B07C7VSL2T	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 4-6	New	19.99	No		Yes	0	0	0	0	0	0	0	0	0
YZ-MUC19P-OR-XL	X001R673WF	B07C7VSC95	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 12-14	New	19.99	No		Yes	3	3	0	0	3	0.07	0	0	0
YZ-MUC19P-R0-2XL	X001R6PBPV	B07CGLJNYW	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 14-16	New	19.99	No		Yes	4	4	0	0	4	0.07	0	0	0
YZ-MUC19P-R0-L	X001R6RY0V	B07CGLYCTM	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 8-10	New	19.99	No		Yes	2	2	0	0	2	0.13	0	0	0
YZ-MUC19P-R0-M	X001R5VPLV	B07CGMFX55	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 6-8	New	19.99	No		Yes	2	2	0	0	2	0.13	0	0	0
YZ-MUC19P-R0-S	X001R6QEF7	B07C7J853W	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 4-6	New	19.99	No		Yes	0	0	0	0	0	0.13	0	0	0
YZ-MUC19P-R0-XL	X001R64N8R	B07CGNLQMR	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 12-14	New	19.99	No		Yes	2	2	0	0	2	0.07	0	0	0
YZ-MUC19P-W0-2XL	X001R6PBQ5	B07CGPTSG5	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 14-16	New	19.99	No		Yes	2	2	0	0	2	0.07	0	0	0
YZ-MUC19P-W0-L	X001R6744H	B07CGPLGCB	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 8-10	New	19.99	No		Yes	1	1	0	0	1	0.13	0	0	0
YZ-MUC19P-W0-M	X001R5VPM5	B07C7VS3HD	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 6-8	New	19.99	No		Yes	0	0	0	0	0	0.07	0	0	0
YZ-MUC19P-W0-S	X001R5WT7P	B07C7YC9JL	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 4-6	New	19.99	No		Yes	0	0	0	0	0	0.13	0	0	0
YZ-MUC19P-W0-XL	X001R674FL	B07C824ZJR	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 12-14	New	19.99	No		Yes	2	1	1	0	2	0.07	0	0	0
YZ-MUCL17015-B0-2XL	X001OJ514H	B0795PWLYV	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Blue US 8	New	21.99	No		Yes	2	2	0	0	2	0.08	0	0	0
YZ-MUCL17015-B0-3XL	X001OJ7CIZ	B0795N75DP	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Blue Plus Size	New	21.99	No		Yes	1	1	0	0	1	0.08	0	0	0
YZ-MUCL17015-B0-L	X001OJ513N	B0795K663Y	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Blue US 4	New	21.99	No		Yes	1	1	0	0	1	0.08	0	0	0
YZ-MUCL17015-B0-XL	X001OJ7CIF	B0795K3478	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Blue US 6	New	21.99	No		Yes	1	1	0	0	1	0.08	0	0	0
YZ-MUCL17015-K0-2XL	X001OJ52XH	B0795MBYQM	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Black US 8	New	21.99	No		Yes	2	2	0	0	2	0.08	0	0	0
YZ-MUCL17015-K0-3XL	X001OJ4ZHV	B0795N3Z46	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Black Plus Size	New	21.99	No		Yes	2	2	0	0	2	0.08	0	0	0
YZ-MUCL17015-K0-L	X001OJ73MF	B0795MJT4S	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Black US 4	New	21.99	No		Yes	2	2	0	0	2	0.08	0	0	0
YZ-MUCL17015-K0-XL	X001OJ7CI5	B0795NWYGC	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Black US 6	New	21.99	No		Yes	2	2	0	0	2	0.08	0	0	0
YZ-MUCL17015-P0-2XL	X001OJ72CV	B0795ZWHQY	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Purple US 8	New	21.99	No		Yes	0	0	0	0	0	0.08	0	0	0
YZ-MUCL17015-P0-L	X001OJ5223	B0795RJZ4P	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Purple US 4	New	21.99	No		Yes	0	0	0	0	0	0.08	0	0	0
YZ-MUCL17015-P0-M	X001OJ5237	B0795MBS2Z	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Purple XS	New	21.99	No		Yes	0	0	0	0	0	0.08	0	0	0
YZ-MUCL17015-P0-XL	X001OH5KG3	B0795P3P57	MiYang High Waisted Ruched One Piece Swimsuit Twist Vintage Bathing Suit for Women Purple US 6	New	21.99	No		Yes	1	1	0	0	1	0.08	0	0	0
YZ-MUCLC19-K0-2XL	X001OGZOTH	B0795DVSK4	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Black US 8-10	New	19.99	No		Yes	1	1	0	0	1	0.07	0	0	0
YZ-MUCLC19-K0-L	X001OGZP2N	B0795F6S6J	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Black US 4-6	New	19.99	No		Yes	1	1	0	0	1	0.07	0	0	0
YZ-MUCLC19-K0-M	X001OIZYJF	B0795DXKJG	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Black US 2-4	New	19.99	No		Yes	2	0	2	0	2	0.07	0	0	0
YZ-MUCLC19-K0-S	X001OJ02UP	B0795FJG67	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Black US 0-2	New	19.99	No		Yes	0	0	0	0	0	0.07	0	0	0
YZ-MUCLC19-K0-XL	X001OJ046H	B0795FRL48	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Black US 6-8	New	19.99	No		Yes	4	3	1	0	4	0.07	0	0	0
YZ-MUCLC19-OR-2XL	X001OIZVS9	B0795DNBK6	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 8-10	New	19.99	No		Yes	12	12	0	0	12	0.07	0	0	0
YZ-MUCLC19-OR-L	X001OIZOEP	B0795FP574	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 4-6	New	19.99	No		Yes	7	5	2	0	7	0.07	0	0	0
YZ-MUCLC19-OR-M	X001OIZY6N	B0795FHZTP	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 2-4	New	19.99	No		Yes	5	2	3	0	5	0.07	0	0	0
YZ-MUCLC19-OR-S	X001OIZVRZ	B0795FM638	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 0-2	New	19.99	No		Yes	0	0	0	0	0	0.07	0	0	0
YZ-MUCLC19-OR-XL	X001OIZOE5	B0795FG8DJ	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Orange US 6-8	New	19.99	No		Yes	2	1	1	0	2	0.07	0	0	0
YZ-MUCLC19-R0-2XL	X001OJ046R	B0795DZXDQ	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red 8-10	New	19.99	No		Yes	6	6	0	0	6	0.07	0	0	0
YZ-MUCLC19-R0-L	X001OGV3L5	B0795FFB31	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 4-6	New	19.99	No		Yes	1	1	0	0	1	0.07	0	0	0
YZ-MUCLC19-R0-M	X001OJ3BZ3	B0795FDMPM	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 2-4	New	19.99	No		Yes	2	2	0	0	2	0.07	0	0	0
YZ-MUCLC19-R0-S	X001OIZY6D	B0795G31RW	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 0-2	New	19.99	No		Yes	2	0	1	1	2	0.07	0	0	0
YZ-MUCLC19-R0-XL	X001OIZOEF	B0795DL7PJ	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women Red US 6-8	New	19.99	No		Yes	1	1	0	0	1	0.07	0	0	0
YZ-MUCLC19-W0-2XL	X001OIZOEZ	B0795DRYVD	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 8-10	New	19.99	No		Yes	1	0	1	0	1	0.26	0	0	0
YZ-MUCLC19-W0-L	X001OGZP23	B0795FC9FY	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 4-6	New	19.99	No		Yes	1	0	1	0	1	0.07	0	0	0
YZ-MUCLC19-W0-M	X001OJ05JX	B0795FQFC9	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 2-4	New	19.99	No		Yes	3	0	3	0	3	0.07	0	0	0
YZ-MUCLC19-W0-S	X001OJ05JN	B0795FD395	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Petite Women White US 0-2	New	19.99	No		Yes	5	3	1	1	5	0.07	0	0	0
YZ-MUCLC19-W0-XL	X001OGZP2X	B0795DY39X	MiYang Twist Front Bandeau Bikini Top Hipster Bottom Set Two Piece Swimsuit for Women White US 6-8	New	19.99	No		Yes	1	0	1	0	1	0.07	0	0	0
YZ-MUCS186-G0-2XL	X001QBKT4F	B07BLV64RN	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	14	14	0	0	14	0.1	0	0	0
YZ-MUCS186-G0-L	X001QAT6L3	B07BLZPY3D	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	9	9	0	0	9	0.1	0	0	0
YZ-MUCS186-G0-M	X001QBDVWH	B07C8GQ9YF	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	2	0	1	1	12	0.1	0	0	10
YZ-MUCS186-G0-S	X001QE1O19	B07BLYPYRD	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	11	9	2	0	11	0.1	0	0	0
YZ-MUCS186-G0-XL	X001QATCPD	B07BLX1SJB	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	10	9	1	0	10	0.1	0	0	0
YZ-MUCS186-OR-2XL	X001QATN4D	B07BLT8KKK	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	8	7	1	0	8	0.1	0	0	0
YZ-MUCS186-OR-L	X001QATMI5	B07BLRSMG6	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	12	8	3	1	12	0.1	0	0	0
YZ-MUCS186-OR-M	X001QATI9X	B07BLSQ9D2	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	15	12	2	1	15	0.1	0	0	0
YZ-MUCS186-OR-S	X001QBDWN5	B07BM1NQ9Q	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	2	2	0	0	17	0.1	0	0	15
YZ-MUCS186-OR-XL	X001QE1BZX	B07BLXZM8B	One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	39.99	No		Yes	18	18	0	0	18	0.1	0	0	0
YZ-MUHM511-ZL-4XL	X001OSCJZR	B079DPLM98	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Navy Blue 4XL	New	48.58	No		Yes	4	0	3	1	4	0.1	0	0	0
YZ-MUHM511-ZL-S	X001OSPI37	B079DPX5R4	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Navy Blue S	New	48.58	No		Yes	14	13	1	0	14	0.1	0	0	0
YZ-MUHY025-B0-2XL	X001RJ2EIP	B07CNHDD6P	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-B0-L	X001RJ0TMX	B07CNM2LT8	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-B0-M	X001RIVSWT	B07CNHD4XR	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-B0-S	X001RIW1Z7	B07CNN66QV	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-B0-XL	X001RJ0Y0Z	B07CNHD7RX	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-K0-2XL	X001RIXGWJ	B07CNHD4P3	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-K0-L	X001RIW1YX	B07CND7JQ1	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-K0-M	X001RIXGWT	B07CNHGT8G	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	9	9	0	0	9	0.06	0	0	0
YZ-MUHY025-K0-S	X001RJ3BY1	B07CNZMLZH	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	9	9	0	0	9	0.06	0	0	0
YZ-MUHY025-K0-XL	X001RIOEDT	B07CNDBB4J	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-OR-2XL	X001RJ0Y0P	B07CNHWLW8	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-OR-L	X001RIOEE3	B07CNMCSL3	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	9	9	0	0	9	0.06	0	0	0
YZ-MUHY025-OR-M	X001RIXGW9	B07CNHDJVY	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-OR-S	X001RJ3BYB	B07CNHWLW7	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-OR-XL	X001RIOED9	B07CNR7DKS	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-R0-2XL	X001RJ27O1	B07CNZ8NTP	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-R0-L	X001RJ0TMN	B07CNZMBKX	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-R0-M	X001RIXGVZ	B07CNMCGYF	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-R0-S	X001RJ5N15	B07CNDBH8F	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MUHY025-R0-XL	X001RJ0Y19	B07CNHB118	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	39.99	No		Yes	10	10	0	0	10	0.06	0	0	0
YZ-MULE001-W0-L	X001PR4MYX	B07B7JL2Q5	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	New	39.99	No		Yes	25	2	0	23	45	0.16	0	20	0
YZ-MULE001-W0-M	X001PS427J	B07B7L7K48	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	New	39.99	No		Yes	0	0	0	0	0	0.07	0	0	0
YZ-MULE001-W0-S	X001PSUOFX	B07B7LG5CH	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	New	39.99	No		Yes	19	14	2	3	19	0.07	0	0	0
YZ-MULE001-W0-XL	X001PSW9KB	B07B7K21YT	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	New	39.99	No		Yes	0	0	0	0	27	0.16	0	27	0
YZ-MULE001-W0-XS	X001PSW9K1	B07B7L4RR4	Womens High Waisted Bikini Set Flounce Top Two Piece Green Leaves Swimsuit	New	39.99	No		Yes	4	0	3	1	24	0.16	0	20	0
YZ-MULK185-B0-2XL	X001QWJGLB	B07CF74521	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue 2XL	New	19.99	No		Yes	6	6	0	0	6	0.08	0	0	0
YZ-MULK185-B0-L	X001QW49RR	B07C21Y9V2	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue L	New	19.99	No		Yes	7	4	3	0	7	0.08	0	0	0
YZ-MULK185-B0-M	X001QXA48T	B07C22KGZB	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue M	New	19.99	No		Yes	10	10	0	0	10	0.08	0	0	0
YZ-MULK185-B0-S	X001QX922N	B07C21SNB5	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue S	New	19.99	No		Yes	9	8	1	0	9	0.08	0	0	0
YZ-MULK185-B0-XL	X001QW49OZ	B07C259PRQ	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue XL	New	19.99	No		Yes	7	7	0	0	7	0.08	0	0	0
YZ-MULK185-K0-2XL	X001PY9S2H	B07BC3MSSN	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Black 2XL	New	19.99	No		Yes	3	3	0	0	3	0.08	0	0	0
YZ-MULK185-K0-L	X001PY6LDL	B07BCD69SP	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Black L	New	19.99	No		Yes	6	2	4	0	6	0.08	0	0	0
YZ-MULK185-K0-M	X001PZLLCB	B07BC4YFCB	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Black M	New	19.99	No		Yes	10	8	2	0	10	0.08	0	0	0
YZ-MULK185-K0-S	X001PY6LHR	B07BCCGMPF	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Black S	New	19.99	No		Yes	10	10	0	0	10	0.08	0	0	0
YZ-MULK185-K0-XL	X001PZLLCL	B07BC7NPT5	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Black XL	New	19.99	No		Yes	6	5	1	0	6	0.08	0	0	0
YZ-MULK185-Y9-2XL	X001QX9DWH	B07CBTGQYC	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Yellow 2XL	New	19.99	No		Yes	6	6	0	0	6	0.08	0	0	0
YZ-MULK185-Y9-L	X001QWWCDZ	B07C2219CP	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Yellow L	New	19.99	No		Yes	8	8	0	0	8	0.08	0	0	0
YZ-MULK185-Y9-M	X001QX922D	B07C1Z714J	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Yellow M	New	19.99	No		Yes	9	9	0	0	9	0.08	0	0	0
YZ-MULK185-Y9-S	X001QW49OP	B07CBTBCFM	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Yellow S	New	19.99	No		Yes	10	10	0	0	10	0.08	0	0	0
YZ-MULK185-Y9-XL	X001QXA493	B07CBT54MZ	Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Yellow XL	New	19.99	No		Yes	5	4	1	0	5	0.08	0	0	0
YZ-MUPLUS24-G0-2XL	X001RG28OX	B07CM858TZ	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	9	9	0	0	9	0.08	0	0	0
YZ-MUPLUS24-G0-3XL	X001RGC7DP	B07CLSYBXR	Women Plus Size One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	0	0	0	0	0	0	0	0	0
YZ-MUPLUS24-G0-L	X001RGC7IF	B07CM2GHW7	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	9	9	0	0	9	0.08	0	0	0
YZ-MUPLUS24-G0-M	X001RGBCV3	B07CLSQFGC	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	8	8	0	0	8	0.08	0	0	0
YZ-MUPLUS24-G0-XL	X001RGBCVD	B07CM2GRP6	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	10	10	0	0	10	0.08	0	0	0
YZ-MUPLUS24-K0-2XL	X001RGXPJP	B07CM4NBHV	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	10	10	0	0	10	0.07	0	0	0
YZ-MUPLUS24-K0-3XL	X001RGAAVV	B07CLSK14R	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	0	0	0	0	0	0	0	0	0
YZ-MUPLUS24-K0-L	X001RGXPJF	B07CM32VDZ	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	9	9	0	0	9	0.08	0	0	0
YZ-MUPLUS24-K0-M	X001RG2X4N	B07CLZVBF5	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	9	9	0	0	9	0.08	0	0	0
YZ-MUPLUS24-K0-XL	X001RGYFSZ	B07CM2S4JB	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	8	8	0	0	8	0.16	0	0	0
YZ-MUPLUS24-PI-2XL	X001RGXQ71	B07CM493VL	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	10	10	0	0	10	0.08	0	0	0
YZ-MUPLUS24-PI-3XL	X001RFTAN1	B07CNBRYBD	Women Plus Size One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	0	0	0	0	0	0	0	0	0
YZ-MUPLUS24-PI-L	X001RGXQ7B	B07CM1JPQ4	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	9	9	0	0	9	0.08	0	0	0
YZ-MUPLUS24-PI-M	X001RGYFSP	B07CM5PNSY	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	9	8	1	0	9	0.08	0	0	0
YZ-MUPLUS24-PI-XL	X001RGC7DZ	B07CM4FRTZ	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	39.99	No		Yes	10	10	0	0	10	0.08	0	0	0
YZ-MUSM807-K0-2XL	X001QWICKR	B07C17GQ3H	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Black Polka Dot	New	39.99	No		Yes	10	10	0	0	10	0.05	0	0	0
YZ-MUSM807-K0-L	X001QWMGO5	B07C1KXFGX	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Black Polka Dot	New	39.99	No		Yes	4	0	0	4	4	0.05	0	0	0
YZ-MUSM807-K0-M	X001QW8UOF	B07C1KXY7B	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Black Polka Dot	New	39.99	No		Yes	10	8	0	2	10	0.05	0	0	0
YZ-MUSM807-K0-S	X001QWLZDD	B07C1Q5KPQ	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Black Polka Dot	New	16.99	No		Yes	7	6	0	1	7	0.05	0	0	0
YZ-MUSM807-K0-XL	X001QVWZND	B07CBQ6VQH	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit Black Polka Dot	New	39.99	No		Yes	9	9	0	0	9	0.05	0	0	0
YZ-MUTW001-K0-L	X001TGCTL3	B07DWYMKW8	Womens High Waisted Bikini Set Flounce Top Two Piece Polka Dot Swimsuit	New	39.99	No		Yes	0	0	0	0	0	0.03	0	0	0
YZ-MUTW001-K0-M	X001TGEERP	B07DWZ1SHC	Womens High Waisted Bikini Set Flounce Top Two Piece Polka Dot Swimsuit	New	39.99	No		Yes	0	0	0	0	0	0.03	0	0	0
YZ-MUTW001-K0-S	X001TGEESJ	B07DX1QX22	Womens High Waisted Bikini Set Flounce Top Two Piece Polka Dot Swimsuit	New	39.99	No		Yes	0	0	0	0	0	0.03	0	0	0
YZ-MUTW001-K0-XL	X001TGEES9	B07DX2H4VQ	Womens High Waisted Bikini Set Flounce Top Two Piece Polka Dot Swimsuit	New	39.99	No		Yes	0	0	0	0	0	0.03	0	0	0
YZ-MUTW001-K0-XS	X001TGC341	B07DX9PW1W		Unknown					0	0	0	0	0		0	0	0
YZ-MUTW001-K0-XXL	X001TFYQZ1	B07DWY1RLR	Womens High Waisted Bikini Set Flounce Top Two Piece Polka Dot Swimsuit	New	39.99	No		Yes	0	0	0	0	0	0.03	0	0	0
