amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation 
114-9690750-0490614	114-9690750-0490614	2018-08-20T21:45:31+00:00	2018-08-21T05:20:15+00:00	Shipped	Amazon	Amazon.com			Expedited	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Dot2 Medium	TZ-IUYL240-DOT2-M	B07DF81JBH	Shipped	1	USD	18.99		1.99					1.99	MINNEAPOLIS	MN	55408-2818	US		false		
111-6053790-7778631	111-6053790-7778631	2018-08-20T21:33:22+00:00	2018-08-21T03:29:25+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Large	TZ-IUYL240LHY-PAW-L	B079HP2RFZ	Shipped	1	USD	24.99								APPLETON	WI	54914-8578	US		false		
113-4637579-7750661	113-4637579-7750661	2018-08-20T21:23:48+00:00	2018-08-21T22:35:27+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bear Medium	TZ-IUYL240-BEAR-M	B07DFC3CFS	Shipped	1	USD	18.99								CHICAGO	IL	60615-5562	US		false		
114-1859722-0657801	114-1859722-0657801	2018-08-20T21:23:09+00:00	2018-08-22T22:10:02+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia Cat Hammock Bed Comfortable Hanging Pet for Cats/Dogs/Rabbits/Small Animals Black 21.6x16.9In	MMDC-IUHM100-BK	B07FMJ852L	Shipped	1	USD	10.99								Groveland	Ma	01834	US		false		
112-4001876-8489061	112-4001876-8489061	2018-08-20T21:14:13+00:00	2018-08-22T02:46:29+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Shipped	1	USD	13.99								RICHMOND	VA	23223-2295	US		false		
111-5599339-9850649	111-5599339-9850649	2018-08-20T21:13:46+00:00	2018-08-23T07:53:41+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Medium	TZ-IUYL240LHY-PAW-M	B079HPLTVC	Shipped	1	USD	18.99								LAGRANGE	GA	30240-4000	US		false		
111-3625581-2472242	111-3625581-2472242	2018-08-20T21:09:24+00:00	2018-08-22T00:00:43+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Small	TZ-IUYL240LHY-ELPH-S	B07BGWTSX6	Shipped	5	USD	69.95								BROWNS VALLEY	CA	95918-9662	US		false		
114-5913019-2656268	114-5913019-2656268	2018-08-20T21:09:22+00:00	2018-08-21T16:08:41+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Large	TZ-IUYL240LHY-PAW-L	B079HP2RFZ	Shipped	1	USD	24.99								OMAHA	NE	68136-2104	US		false		
113-9894164-2784224	113-9894164-2784224	2018-08-20T20:50:28+00:00	2018-08-22T02:20:18+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia Ultra Absorbent Microfiber Drying Pet Towel for Dogs Cats Blue 19 x 13 inch	MJ-IUYL230-BL-S	B079GN5DSL	Shipped	4	USD	36.0								LOCUST GROVE	VA	22508-2953	US		false		
112-9982593-1452234	112-9982593-1452234	2018-08-20T20:49:41+00:00	2018-08-21T05:29:06+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Star Small	TZ-IUYL240LHY-STAR-S	B079HS8H93	Shipped	1	USD	13.99								LIVERMORE	CA	94550-8027	US		false		
111-2124147-9670607	111-2124147-9670607	2018-08-20T20:35:48+00:00	2018-08-21T06:34:00+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Large	TZ-IUYL240LHY-PAW-L	B079HP2RFZ	Shipped	1	USD	24.99								SUPPLY	NC	28462-3531	US		false		
112-1851395-4306641	112-1851395-4306641	2018-08-20T20:04:32+00:00	2018-08-22T02:44:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia Cute PU Leather Dog Collar with Adorable Flowers	XQ-IUYL260-YL-S	B079GQYYYF	Shipped	1	USD	9.99								MIAMI BEACH	FL	33139-2302	US		false		
112-3584277-9381049	112-3584277-9381049	2018-08-20T20:00:03+00:00	2018-08-21T19:11:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Dot Large	TZ-IUYL240LHY-DOT-L	B07C16NFVZ	Shipped	1	USD	24.99	1.5							DANVILLE	PA	17821-1687	US		false		
111-5479332-5088244	111-5479332-5088244	2018-08-20T19:56:21+00:00	2018-08-24T16:36:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Star Small	TZ-IUYL240LHY-STAR-S	B079HS8H93	Shipped	1	USD	13.99								Manhattan	Kansas	66502	US		false		
114-9602099-3707451	114-9602099-3707451	2018-08-20T19:47:45+00:00	2018-08-22T01:33:10+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia Cute PU Leather Dog Collar with Adorable Flowers	XQ-IUYL260-PP-S	B079GNL7BD	Shipped	1	USD	9.99								VENTURA	CALIFORNIA	93003-2404	US		false		
113-5901724-8952221	113-5901724-8952221	2018-08-20T19:25:15+00:00	2018-08-21T10:40:54+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Strawberry Medium	TZ-IUYL240LHY-STRAWBERRY-M	B07CBR7LCS	Shipped	1	USD	18.99	1.66							NORMAN	OK	73072-4366	US		false		
113-7930543-9078629	113-7930543-9078629	2018-08-20T19:23:37+00:00	2018-08-22T07:40:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Medium	TZ-IUYL240LHY-BONE-M	B079HPCGB9	Shipped	1	USD	18.99								WEST ALLIS	WI	53227-2903	US		false		
113-7930543-9078629	113-7930543-9078629	2018-08-20T19:23:37+00:00	2018-08-22T07:40:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Small	TZ-IUYL240LHY-BONE-S	B079HQW62H	Shipped	1	USD	13.99								WEST ALLIS	WI	53227-2903	US		false		
113-4348008-3605033	113-4348008-3605033	2018-08-20T19:21:39+00:00	2018-08-21T03:03:45+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Medium	TZ-IUYL240LHY-BONE-M	B079HPCGB9	Shipped	1	USD	18.99								MIDLOTHIAN	VA	23112-3069	US		false		
111-7226664-0165823	111-7226664-0165823	2018-08-20T19:21:14+00:00	2018-08-23T10:56:20+00:00	Shipped	Amazon	Amazon.com			Standard	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Small	TZ-IUYL240LHY-ELPH-S	B07BGWTSX6	Shipped	1	USD	13.99		1.03						PERRIS	CA	92570-5655	US		false		
113-1673155-0777843	113-1673155-0777843	2018-08-20T19:11:02+00:00	2018-08-21T10:01:03+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Love Small	TZ-IUYL240-LOVE-S	B07DL5G8KV	Shipped	1	USD	13.99	1.23							spokane valley	washington	99206	US		false		
113-5796648-1581013	113-5796648-1581013	2018-08-20T19:06:03+00:00	2018-08-21T19:28:40+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Medium	TZ-IUYL240LHY-PAW-M	B079HPLTVC	Shipped	1	USD	18.99								POTTERSVILLE	NY	12860-2006	US		false		
113-0676929-5080232	113-0676929-5080232	2018-08-20T18:54:08+00:00	2018-08-21T21:26:42+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Medium	TZ-IUYL240LHY-PAW-M	B079HPLTVC	Shipped	1	USD	18.99								MIAMI	FLORIDA	33130-2774	US		false		
111-5580722-3310659	111-5580722-3310659	2018-08-20T18:27:05+00:00	2018-08-21T03:35:47+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Large	TZ-IUYL240LHY-PAW-L	B079HP2RFZ	Shipped	1	USD	24.99								SACRAMENTO	CA	95827	US		false		
113-8774175-9876222	113-8774175-9876222	2018-08-20T18:16:11+00:00	2018-08-21T23:41:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Small	TZ-IUYL240LHY-BONE-S	B079HQW62H	Shipped	1	USD	13.99								KANSAS CITY	MO	64151-4771	US		false		
113-3850793-3414637	113-3850793-3414637	2018-08-20T17:53:57+00:00	2018-08-22T02:14:33+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Large	TZ-IUYL240LHY-PAW-L	B079HP2RFZ	Shipped	1	USD	24.99								Amarillo	Texas	79121	US		false		
112-6481680-6913856	112-6481680-6913856	2018-08-20T17:38:48+00:00	2018-08-22T06:31:57+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Medium	TZ-IUYL240LHY-ELPH-M	B07BGSSQLV	Shipped	1	USD	18.99								Oakland	CA	94611-2169	US		false		
112-6481680-6913856	112-6481680-6913856	2018-08-20T17:38:48+00:00	2018-08-22T06:31:57+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Medium	TZ-IUYL240LHY-PAW-M	B079HPLTVC	Shipped	1	USD	18.99								Oakland	CA	94611-2169	US		false		
114-1798083-8794650	114-1798083-8794650	2018-08-20T17:32:56+00:00	2018-08-20T20:29:16+00:00	Cancelled	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Cancelled	0										Ames	Ia	50014	US		false		
113-5062553-0710659	113-5062553-0710659	2018-08-20T17:10:48+00:00	2018-08-21T20:40:28+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Small	TZ-IUYL240LHY-ELPH-S	B07BGWTSX6	Shipped	1	USD	13.99								RATON	NM	87740-2831	US		false		
114-6321770-9096231	114-6321770-9096231	2018-08-20T16:55:47+00:00	2018-08-21T06:46:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Large	TZ-IUYL240LHY-PAW-L	B079HP2RFZ	Shipped	1	USD	24.99								CALHOUN	GA	30701-1651	US		false		
113-7956682-3129809	113-7956682-3129809	2018-08-20T16:44:56+00:00	2018-08-21T18:37:11+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bear Small	TZ-IUYL240-BEAR-S	B07DF6DDNM	Shipped	1	USD	13.99	0.84							BECHTELSVILLE	PA	19505-9068	US		false		
114-3076839-7786658	114-3076839-7786658	2018-08-20T16:44:36+00:00	2018-08-21T09:41:56+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Shipped	1	USD	13.99								SARASOTA	FL	34239-4821	US		false		
112-0358700-1667474	112-0358700-1667474	2018-08-20T16:33:20+00:00	2018-08-25T11:21:32+00:00	Shipped	Amazon	Amazon.com			Standard	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Shipped	1	USD	13.99	1.39	0.28	0.03					EDGEWOOD	WA	98371-2244	US		false		
111-8609978-7474662	111-8609978-7474662	2018-08-20T16:19:41+00:00	2018-08-22T05:27:23+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Rabbit Small	TZ-IUYL240-RABBIT-S	B07DFCKR8T	Shipped	1	USD	13.0								LYNNWOOD	WA	98087-6266	US		true		Business Price
111-6343161-2249826	111-6343161-2249826	2018-08-20T16:16:17+00:00	2018-08-21T15:19:16+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Shipped	1	USD	13.99								LIVE OAK	TX	78233-4305	US		false		
113-9249182-2554666	113-9249182-2554666	2018-08-20T16:09:38+00:00	2018-08-26T09:12:38+00:00	Shipped	Amazon	Amazon.com			Standard	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Large	TZ-IUYL240LHY-ELPH-L	B07BGW4LWX	Shipped	1	USD	24.99		1.8					1.8	NEW YORK	NY	10017-3540	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false		
114-7496777-3393015	114-7496777-3393015	2018-08-20T15:58:52+00:00	2018-08-20T17:36:12+00:00	Cancelled	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Cancelled	0										Ames	Ia	50014	US		false		
112-8621095-8456217	112-8621095-8456217	2018-08-20T15:39:41+00:00	2018-08-21T09:45:29+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Large	TZ-IUYL240LHY-PAW-L	B079HP2RFZ	Shipped	1	USD	24.99								SAUCIER	MS	39574-9795	US		false		
111-0413950-1050615	111-0413950-1050615	2018-08-20T15:29:21+00:00	2018-08-22T13:24:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Large	TZ-IUYL240LHY-BONE-L	B079HRST93	Shipped	1	USD	24.99								TERRELL	TX	75160-0949	US		true		
114-6655391-2828235	114-6655391-2828235	2018-08-20T15:17:50+00:00	2018-08-21T07:11:10+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Small	TZ-IUYL240LHY-ELPH-S	B07BGWTSX6	Shipped	1	USD	13.99								Kensington	MD	20895	US		false		
113-6421855-4252269	113-6421855-4252269	2018-08-20T14:39:33+00:00	2018-08-21T02:58:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Medium	TZ-IUYL240LHY-PAW-M	B079HPLTVC	Shipped	1	USD	18.99								SAINT AUGUSTINE	FL	32086-3005	US		false		
111-8183230-9563442	111-8183230-9563442	2018-08-20T14:33:32+00:00	2018-08-21T02:33:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bear Small	TZ-IUYL240-BEAR-S	B07DF6DDNM	Shipped	1	USD	13.99								Benton	kentucky	42025	US		false		
112-4398049-0557026	112-4398049-0557026	2018-08-20T14:30:51+00:00	2018-08-21T21:53:07+00:00	Shipped	Amazon	Amazon.com			SecondDay	Luciphia Men's Fit Straight Leg Casual Pants	KZ-LY021-NY-36	B0785RM358	Shipped	1	USD	12.0								DORAL	FL	33178-2674	US		false		
114-6395584-7950654	114-6395584-7950654	2018-08-20T13:01:44+00:00	2018-08-22T08:41:38+00:00	Shipped	Amazon	Amazon.com			SecondDay	Men's Long Sleeve Formal Business Dress Shirts White XX-Large	ST172-WT2-XXL	B074SZQ5DF	Shipped	1	USD	15.98								Glenville	NY	12302	US		false		
114-7666126-5653828	114-7666126-5653828	2018-08-20T12:16:32+00:00	2018-08-22T09:07:18+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Medium	TZ-IUYL240LHY-ELPH-M	B07BGSSQLV	Shipped	1	USD	18.99								Ny	NY	10460	US		false		
113-1364477-6587418	113-1364477-6587418	2018-08-20T11:48:24+00:00	2018-08-20T22:36:43+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Medium	TZ-IUYL240LHY-ELPH-M	B07BGSSQLV	Shipped	2	USD	37.98								JETERSVILLE	VA	23083-2008	US		false		
111-8892931-0112258	111-8892931-0112258	2018-08-20T05:21:43+00:00	2018-08-20T21:41:57+00:00	Shipped	Amazon	Amazon.com			NextDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Shipped	1	USD	13.99		3.99						OAKLAND	CA	94611-1519	US		true		
113-2213520-7033021	113-2213520-7033021	2018-08-20T04:43:02+00:00	2018-08-20T21:59:01+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Dot2 Medium	TZ-IUYL240-DOT2-M	B07DF81JBH	Shipped	1	USD	18.99								TRUSSVILLE	AL	35173-2443	US		false		
112-7293575-0202629	112-7293575-0202629	2018-08-20T04:37:43+00:00	2018-08-20T05:20:07+00:00	Cancelled	Amazon	Amazon.com			NextDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Cancelled	0										OAKLAND	CA	94611-1519	US		true		
113-8264357-1753837	113-8264357-1753837	2018-08-20T04:08:49+00:00	2018-08-20T19:12:47+00:00	Shipped	Amazon	Amazon.com			SecondDay	Women's Large Print Floral Chiffon Scarf Poncho Shawl	SCF-B01-006	B075XG5JVY	Shipped	1	USD	10.0	1.0							SEATTLE	WA	98168-2361	US		false		
112-5163540-6867445	112-5163540-6867445	2018-08-20T03:52:10+00:00	2018-08-21T21:50:14+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Dot2 Large	TZ-IUYL240-DOT2-L	B07DFBKQ2D	Shipped	1	USD	24.99								WARNER ROBINS	GA	31088-2818	US		false		
112-5163540-6867445	112-5163540-6867445	2018-08-20T03:52:10+00:00	2018-08-21T21:50:14+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Dot Medium	TZ-IUYL240LHY-DOT-M	B07CBPJCK5	Shipped	1	USD	18.99								WARNER ROBINS	GA	31088-2818	US		false		
113-6318778-8964209	113-6318778-8964209	2018-08-20T03:39:43+00:00	2018-08-20T16:33:44+00:00	Shipped	Amazon	Amazon.com			NextDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Medium	TZ-IUYL240LHY-BONE-M	B079HPCGB9	Shipped	1	USD	18.99		3.99						BINGHAMTON	NY	13903-6810	US		false		
113-6318778-8964209	113-6318778-8964209	2018-08-20T03:39:43+00:00	2018-08-20T16:33:44+00:00	Shipped	Amazon	Amazon.com			NextDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Star Large	TZ-IUYL240LHY-STAR-L	B079HRYZ8F	Shipped	1	USD	24.99		5.99						BINGHAMTON	NY	13903-6810	US		false		
114-4256139-4761836	114-4256139-4761836	2018-08-20T03:15:22+00:00	2018-08-22T17:51:37+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Elephant Large	TZ-IUYL240LHY-ELPH-L	B07BGW4LWX	Shipped	1	USD	24.99								ROANOKE	VIRGINIA	24018-8953	US		false		
113-5060145-8437813	113-5060145-8437813	2018-08-20T03:10:44+00:00	2018-08-20T21:43:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Shipped	1	USD	13.99								LUTCHER	LA	70071-5607	US		false		
114-0268575-5420241	114-0268575-5420241	2018-08-20T03:09:10+00:00	2018-08-21T04:04:30+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Rabbit Small	TZ-IUYL240-RABBIT-S	B07DFCKR8T	Shipped	1	USD	13.99								LIBERTY TOWNSHIP	OH	45044-9346	US		false		
114-8934879-7164200	114-8934879-7164200	2018-08-20T02:45:01+00:00	2018-08-22T02:30:56+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Rabbit Medium	TZ-IUYL240-RABBIT-M	B07DF6XZQC	Shipped	2	USD	37.98								DANVILLE	CA	94506-6201	US		false		
112-7968832-0121852	112-7968832-0121852	2018-08-20T02:22:56+00:00	2018-08-21T06:50:12+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Dot Medium	TZ-IUYL240LHY-DOT-M	B07CBPJCK5	Shipped	1	USD	18.99								SAN JOSE	CA	95118-2820	US		false		
112-2360142-7977804	112-2360142-7977804	2018-08-20T02:09:03+00:00	2018-08-20T18:54:42+00:00	Shipped	Amazon	Amazon.com			NextDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Love Small	TZ-IUYL240-LOVE-S	B07DL5G8KV	Shipped	1	USD	13.99		3.99						BISHOP	TX	78343	US		false		
113-6754518-8855464	113-6754518-8855464	2018-08-20T02:05:20+00:00	2018-08-20T09:42:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Large	TZ-IUYL240LHY-PAW-L	B079HP2RFZ	Shipped	1	USD	24.99								INDIANAPOLIS	IN	46227-2176	US		false		
113-9267943-3980256	113-9267943-3980256	2018-08-20T01:54:32+00:00	2018-08-20T15:16:18+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Paw Small	TZ-IUYL240LHY-PAW-S	B079HQPJP2	Shipped	1	USD	13.99								CANTON	GA	30115-9271	US		false		
113-2490677-9221840	113-2490677-9221840	2018-08-20T01:44:15+00:00	2018-08-21T06:35:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Small	TZ-IUYL240LHY-BONE-S	B079HQW62H	Shipped	1	USD	13.99								PASADENA	MD	21122-6422	US		false		
111-7817316-5448230	111-7817316-5448230	2018-08-20T01:14:56+00:00	2018-08-21T04:33:03+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bear Small	TZ-IUYL240-BEAR-S	B07DF6DDNM	Shipped	1	USD	13.99								CHESAPEAKE	VA	23320-3400	US		false		
114-1880421-4899466	114-1880421-4899466	2018-08-20T01:12:11+00:00	2018-08-21T16:39:47+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Small	TZ-IUYL240LHY-BONE-S	B079HQW62H	Shipped	1	USD	13.99								MIAMI	FL	33122-9122	US		false		
113-6758454-1845054	113-6758454-1845054	2018-08-20T01:05:35+00:00	2018-08-20T19:35:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Bone Medium	TZ-IUYL240LHY-BONE-M	B079HPCGB9	Shipped	1	USD	18.99								NEW ORLEANS	LA	70118-1306	US		false		
111-8820316-3447420	111-8820316-3447420	2018-08-20T01:02:00+00:00	2018-08-21T03:08:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	luciphia 1 Pack 3 Blankets Super Soft Fluffy Premium Fleece Pet Blanket Flannel Throw for Dog Puppy Cat Dot2 Small	TZ-IUYL240-DOT2-S	B07DF9YBBV	Shipped	1	USD	13.99								Commerce Twp	MI	48382-1507	US		false		
