"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B073H92MP6","B0734S5GHL","Summer Mae Schwangerschafts Tankini/Umstands Bademode/Drucken/V-Neck Schwarz 3XL","5","0.04%","5","0.03%","100%","1","0","20.00%","0.00%","€22.99","€0.00","1","0"
"B073H92MP6","B0734T5SPK","Summer Mae Schwangerschafts Tankini/Umstands Bademode/Drucken/V-Neck Schwarz L","2","0.02%","2","0.01%","100%","1","0","50.00%","0.00%","€22.99","€0.00","1","0"
"B073H92MP6","B0734TM5VJ","Summer Mae Schwangerschafts Tankini/Umstands Bademode/Drucken/V-Neck Schwarz S","4","0.03%","5","0.03%","100%","1","0","25.00%","0.00%","€19.99","€0.00","1","0"
"B073H92MP6","B0734VZ32T","Summer Mae Schwangerschafts Tankini/Umstands Bademode/Drucken/V-Neck Schwarz XL","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B0734WHFTC","Summer Mae Schwangerschafts Tankini/Umstands Bademode/Drucken/V-Neck Schwarz 2XL","4","0.03%","4","0.03%","100%","2","0","50.00%","0.00%","€45.98","€0.00","2","0"
"B073H92MP6","B073H92MP6","Summer Mae Schwangerschaft Bademode Tankini Neckholder Umstands Badeanzug Drucken V-Neck","162","1.32%","247","1.55%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B073PP7W37","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B073PPHGGQ","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","2","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B073PPM5K5","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756XPB9V","B073PPQQSP","Mocotono Hemd Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd Super Qualität für Männer","5","0.04%","5","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D3PVFKN","B073PPRP1F","Mocotono Sommer Herren Kurzärmeliges Hemd Baumwolle Casual Freizeithemd für Männer","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B073PPT3Z6","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","4","0.03%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D3PVFKN","B073PPVWW3","Mocotono Sommer Herren Kurzärmeliges Hemd Baumwolle Casual Freizeithemd für Männer","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B073PQ3DVN","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756XPB9V","B073PQ5WVC","Mocotono Hemd Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd Super Qualität für Männer","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B073PQ6BZ4","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B073PQ7M22","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D3PVFKN","B073PQMGW1","Mocotono Sommer Herren Kurzärmeliges Hemd Baumwolle Casual Freizeithemd für Männer","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0764BJJSX","B073PQXDQX","Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer","4","0.03%","6","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RD1ZJ8","B073RD1ZJ8","Summer Mae Damen Langarmshirt Blusenkleid Bohemien Vintage Tunika Minikleid Rundhals","19","0.16%","24","0.15%","12%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RD7K4G","B073RD7K4G","Summer Mae Damen Falten Tankini One Piece Bademode Vintage Retro Badeanzug","1","0.01%","4","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073W53JM7","B073W53JM7","Summer Mae Damen Badekleid Einteiliger Badeanzug Geblümt Zweiteilig Shaping-Badeanzug","3","0.02%","4","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B073XJGNVS","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Beige L","10","0.08%","10","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B073XJQR5H","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Weiß XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B073XJQR6K","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Hellblau XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B073XJSM26","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Beige M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B073XJV446","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Grau XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B073XJVVGR","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Weinrot M","5","0.04%","10","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B073XJXDRJ","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Grau XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B073XJYHF5","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Dunkelgrün S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B073XK5M3Y","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Hellblau L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B073XK66CZ","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Dunkelgrün XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B073XKK5LR","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Beige XL","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B073XKV6RW","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Dunkelgrün M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073Z9FGCX","B073Z9FGCX","Summer Mae Damen Tief V-Ausschnitt Vintage Retro Badeanzug One Piece Monokini","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074NW2TZL","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Dunkelblau XL","3","0.02%","4","0.03%","75%","1","0","33.33%","0.00%","€6.99","€0.00","1","0"
"B06W9FWQ33","B074NXTLML","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Rot XL","1","0.01%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074NY7C3Y","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Schwarz L","2","0.02%","3","0.02%","100%","1","0","50.00%","0.00%","€6.99","€0.00","1","0"
"B06W9FWQ33","B074NZ3TFH","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Schwarz M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074NZKCP9","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Dunkelgrau XL","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074NZSNZ4","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Dunkelblau S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074P1P1WT","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Rot L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074P1R4Z1","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Dunkelgrau S","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074P2H27F","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Dunkelgrau M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074P35TRN","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Hellgrau M","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074P3C5BJ","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Schwarz S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074P4J7LC","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Rot M","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074P51FNH","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Hellgrau XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B074P5RQR3","Summer Mae Damen Pullover Lose Casual Einfabige Strick Kleider Herbst Hellgrau L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B074TCM5BV","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","32","0.26%","36","0.23%","100%","5","0","15.63%","0.00%","€109.95","€0.00","5","0"
"B06ZYS92SS","B074TCZM6R","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","28","0.23%","33","0.21%","100%","2","0","7.14%","0.00%","€43.98","€0.00","2","0"
"B06ZYS92SS","B074TF9ZZ4","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","86","0.70%","109","0.68%","89%","4","0","4.65%","0.00%","€87.96","€0.00","4","0"
"B06ZYS92SS","B074TFT5SG","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","39","0.32%","43","0.27%","100%","9","0","23.08%","0.00%","€197.91","€0.00","9","0"
"B06ZYS92SS","B074TFZS2G","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","21","0.17%","25","0.16%","100%","3","0","14.29%","0.00%","€65.97","€0.00","3","0"
"B0751BSDSY","B074W4QLTC","Summer Mae Damen Langarm Strickkleid V-Ausschnitt Pullover Kleid","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0751BSDSY","B074W6FC7Z","Summer Mae Damen Langarm Strickkleid V-Ausschnitt Pullover Kleid","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0751BSDSY","B074W6RP57","Summer Mae Damen Langarm Strickkleid V-Ausschnitt Pullover Kleid","1","0.01%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0751BSDSY","B074W7NG59","Summer Mae Damen Langarm Strickkleid V-Ausschnitt Pullover Kleid","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0751BSDSY","B074W8X73B","Summer Mae Damen Langarm Strickkleid V-Ausschnitt Pullover Kleid","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0751BSDSY","B0751BSDSY","Summer Mae Damen Langarm Strickkleid V-Ausschnitt Pullover Kleid","6","0.05%","7","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B0753ZQJLN","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","5","0.04%","9","0.06%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B07541FHLB","Summer Mae Damen Faux fur Loafer Sämischleder Schuhe Slip On Flache Mokassins Hausschuhe Fahrschuhe Winter Rot 36","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B07541K287","Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Kaffeebraun 39","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B07541KCSG","Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Braun 35","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B07544T8S1","Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Rot 37","1","0.01%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B07545D76P","Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Braun 40","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B07545GZJJ","Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Kaffeebraun 38","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B07545QCLC","Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter Kaffeebraun 37","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B07546TF8G","Summer Mae Damen Faux fur Loafer Sämischleder Schuhe Slip On Flache Mokassins Hausschuhe Fahrschuhe Winter Braun 39","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756XPB9V","B0756XPB9V","Mocotono Hemd Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd Super Qualität für Männer","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0756ZCTB4","B0756ZCTB4","Summer Mae Damen Faux Fur Loafer Sämischleder Schuhe Slip on Flache Mokassins Hausschuhe Fahrschuhe Winter","2","0.02%","5","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B0758WGQVQ","Mocotono Herren V-Ausschnitt Strickpullover Langarmshirt Sweatshirts Darkgrau XL","2","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B075992BXS","Mocotono Herren V-Ausschnitt Strickpullover Langarmshirt Sweatshirts Weiß S","2","0.02%","2","0.01%","100%","2","0","100.00%","0.00%","€25.98","€0.00","2","0"
"B075STQZJL","B075D4935V","Summer Mae Damen Pantoffel Faux fur Stricken Winter Slipper mit Button Grau 35 36","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075HX83VQ","B075D4VDY4","Summer Mae Cartoon Hohe Hausschuhe Warme Winter Schuhe Slippers mit Stern Rosa 40 41","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075HX83VQ","B075D4X29W","Cartoon Hohe Hausschuhe Warme Winter Schuhe Slippers mit Stern Rosa 38 39","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075HX83VQ","B075D7R3MX","Cartoon Hohe Hausschuhe Warme Winter Schuhe Slippers mit Stern Blau 40 41","3","0.02%","4","0.03%","100%","1","0","33.33%","0.00%","€14.99","€0.00","1","0"
"B075HWVW3D","B075D8QMDM","Summer Mae Damen Strick Fleece Hausschuhe Striped Warm Pelz Gefüttert Stiefel Rot 39 40","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075HX83VQ","B075DC4VVW","Cartoon Hohe Hausschuhe Warme Winter Schuhe Slippers mit Stern Rosa 36 37","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JFVNV6","B075FPVXYP","Summer Mae Damen Rundhals Sexy Kalte Schulter Strick Pullover Schulterfrei Tops Grau L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JFVNV6","B075FQSXJX","Summer Mae Damen V Ausschnitt Loose Strick Pullover Cross Wrap Sweater Khaki S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075KP3CT3","B075FQTN5Y","Summer Mae Damen Sexy Kalte Schulter Strick Pullover Schulterfrei Tops Schwarz S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075HX83VQ","B075HX83VQ","Cartoon Hohe Hausschuhe Warme Winter Schuhe Slippers mit Stern","10","0.08%","13","0.08%","8%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JFVNV6","B075JFVNV6","Summer Mae Damen Sexy V Ausschnitt Langarm Übergroßer Strickpullover Sweater","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LRZMPD","B075LRZMPD","Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt","7","0.06%","9","0.06%","33%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075LWL18M","B075LWL18M","Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt","32","0.26%","56","0.35%","16%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B075R4STGG","Summer Mae Damen A-line Kurzes Strickkleid Herbst Langarm","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B075R4YM4V","Summer Mae Damen A-line Kurzes Strickkleid Herbst Langarm","2","0.02%","2","0.01%","100%","2","0","100.00%","0.00%","€13.98","€0.00","2","0"
"B06W9FWQ33","B075R5HRSP","Summer Mae Damen A-line Kurzes Strickkleid Herbst Langarm","1","0.01%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B075R5YH4W","Summer Mae Damen A-line Kurzes Strickkleid Herbst Langarm","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06W9FWQ33","B075R78TF6","Summer Mae Damen A-line Kurzes Strickkleid Herbst Langarm","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SXWB17","B075SXWB17","Mocotono Herren Hemd Bügelfrei Langarm mit Super Qualität Weiss","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B075SYKHDH","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität","53","0.43%","71","0.44%","6%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLD6WLD","B075TPFKX6","Teenking Jungen Jacket Kinderjacke Mantel Fleece Funktionsjacke","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€12.00","€0.00","1","0"
"B07CLD6WLD","B075TVHYHF","Teenking Jungen Jacket Kinderjacke Mantel Fleece Funktionsjacke","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLD6WLD","B075TVJHBK","Teenking Jungen Jacket Kinderjacke Mantel Fleece Funktionsjacke","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLD6WLD","B075TWD159","Teenking Jungen Jacket Kinderjacke Mantel Fleece Funktionsjacke","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLD6WLD","B075TX4636","Teenking Jungen Jacket Kinderjacke Mantel Fleece Funktionsjacke","2","0.02%","4","0.03%","100%","1","0","50.00%","0.00%","€12.00","€0.00","1","0"
"B07CLD6WLD","B075TXGR9Z","Teenking Jungen Jacket Kinderjacke Mantel Fleece Funktionsjacke","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLD6WLD","B075TY7VHY","Teenking Jungen Jacket Kinderjacke Mantel Fleece Funktionsjacke","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7RPH","B0761PC7QN","Summer Mae Damen Langarm Basic Kleider Runde Kragen Freizeitkleid Knielang A-Linie Dunkelblau,XL (EU 40-42),Dunkelblau 2","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761QQB15","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Weinrot M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761QQTS7","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Rot L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BKVW8NN","B0761QSNN4","Summer Mae Damen Casual Kleid Trompete Ärmel Langarm Rundhals Minikleider Schwarz S","1","0.01%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761QYF2V","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Weinrot L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761QZ223","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Rot S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7RPH","B0761QZBLN","Summer Mae Damen Langarm Basic Kleider Runde Kragen Freizeitkleid Knielang A-Linie Grau S, (EU 34-36),Grau 2","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761R4XRM","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Grau L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BKVW8NN","B0761R7RCH","Summer Mae Damen Casual Kleid Trompete Ärmel Langarm Rundhals Minikleider Lila S","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BKVW8NN","B0761RC5D7","Summer Mae Damen Casual Kleid Trompete Ärmel Langarm Rundhals Minikleider Lila L","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7RPH","B0761RD1W7","Summer Mae Damen Langarm Basic Kleider Runde Kragen Freizeitkleid Knielang A-Linie Dunkelblau,L (EU 38-40),Dunkelblau 2","2","0.02%","2","0.01%","100%","1","0","50.00%","0.00%","€5.20","€0.00","1","0"
"B076FX7RPH","B0761RMCC5","Summer Mae Damen Langarm Basic Kleider Runde Kragen Freizeitkleid Knielang A-Linie Grau,M (EU 36-38),Grau 2","4","0.03%","4","0.03%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761RMNH4","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Schwarz S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BKVW8NN","B0761RNNKW","Summer Mae Damen Casual Kleid Trompete Ärmel Langarm Rundhals Minikleider Schwarz M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BKVW8NN","B0761RR9B7","Summer Mae Damen Casual Kleid Trompete Ärmel Langarm Rundhals Minikleider Braun M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761RR9NT","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Schwarz L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761RTJ2C","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Schwarz XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7RPH","B0761RW8BW","Summer Mae Damen Langarm Basic Kleider Runde Kragen Freizeitkleid Knielang A-Linie Rot S,S (EU 34-36),Rot 2","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761S2NFC","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Rot XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076H37F4Z","B0761SH5JQ","Summer Mae Damen Casual Langarm A-Linie Knielang Kleid Streifen Blumen T Shirt Kleider XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07BKVW8NN","B0761SLCPW","Summer Mae Damen Casual Kleid Trompete Ärmel Langarm Rundhals Minikleider Braun S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FX7RPH","B0761SMDQR","Summer Mae Damen Langarm Basic Kleider Runde Kragen Freizeitkleid Knielang A-Linie Schwarz S,S (EU 34-36),Schwarz 2","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079PMJMN2","B0761VL4DX","Summer Mae Damen Trompete Ärmel Kleid Kurz Langarm Minikleid mit Hohem Kragen Grau M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
